ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
6526,34,27676.826497370937,0.2203504166609245,1,1813,7828,1491,7506
6527,26,20912.367820237927,0.4375177118943151,0,5,0,0,-5
6528,35,64238.27739429149,0.022283611162431258,1,2088,25278,1878,25068
6529,56,52327.89849837606,0.5390505644675027,1,433,5537,1347,6451
6530,29,55816.954279172765,0.07188661926308533,0,22,0,0,-22
6531,46,20469.358733879246,0.020881451611477093,1,81,5822,1624,7365
6532,25,23492.349706118603,0.015511371071967215,1,309,7604,1739,9034
6533,31,27047.934592338406,0.192313012314869,1,459,11862,5981,17384
6534,49,23245.044722686842,0.10119698803278045,1,216,6296,1504,7584
6535,33,24265.130641553893,0.03498354668013503,1,596,100962,2558,102924
6536,23,32413.469947553036,0.10896332148535239,1,564,27333,1345,28114
6537,22,23142.640521214842,0.06082364653171415,1,494,5323,1342,6171
6538,71,37551.120143074215,0.019946680521155433,1,1170,5870,1453,6153
6539,30,22797.85060565735,0.11739974306959251,1,128,6897,1390,8159
6540,25,50052.08062010101,0.12646081176012852,1,572,6587,1886,7901
6541,38,26294.62769433746,0.026046173756948787,1,1670,5260,1404,4994
6542,55,20183.435858344226,0.0912516951117732,1,199,7012,1775,8588
6543,64,44486.76335308146,0.19410341646751517,1,398,6203,1729,7534
6544,66,21700.976472406703,0.09272002028846958,1,277,11605,2596,13924
6545,49,23661.565880139842,0.16395061679101847,0,27,0,0,-27
6546,61,122616.97586136729,0.2450251438355124,1,135,5458,2327,7650
6547,23,21596.063766728836,0.004104976461690417,1,240,5390,3048,8198
6548,27,25166.335502001206,0.13625864169028964,1,257,10102,2401,12246
6549,31,21188.87079933974,0.01559756888468788,1,631,5344,1535,6248
6550,35,25488.69543603038,0.0005964969385035358,1,588,11846,1783,13041
6551,21,20061.470024684942,0.07933208956915812,1,628,13289,1702,14363
6552,49,20650.026644773,0.07076402822017445,1,819,7228,1794,8203
6553,47,25644.224716811234,0.12132272233313732,1,979,7864,1533,8418
6554,29,27029.87217866582,0.03677453167176681,1,440,5469,1374,6403
6555,21,25454.484019142288,0.16551272909581632,1,630,6663,1427,7460
6556,18,44610.57391549105,0.21774702167834795,1,88,6511,2997,9420
6557,64,28881.34812043888,0.23522032108064017,1,145,15075,1494,16424
6558,42,21751.30023565255,0.1800797445924743,1,1443,8302,1578,8437
6559,33,26102.521171181197,0.13953584919405285,1,371,9597,1547,10773
6560,29,23388.522652233896,0.09675964283829841,1,271,5461,1876,7066
6561,24,33022.265885508736,0.20607075269714398,1,427,5616,1588,6777
6562,69,52912.484457854465,0.043379949437111716,0,174,0,0,-174
6563,53,25086.58162569215,0.3582447211801797,0,3,0,0,-3
6564,23,28714.060319128817,0.0031412564830523948,1,230,5781,1452,7003
6565,52,21451.179816354066,0.0677509804604779,1,323,18610,1957,20244
6566,22,21249.893268699834,0.03827249009690498,1,54,7824,1346,9116
6567,30,20599.703617922816,0.08005796933158629,1,942,7119,1660,7837
6568,33,22962.896112563274,0.2018851759893852,1,560,9166,1452,10058
6569,26,27830.652370806227,0.08475146151986519,1,964,5762,1411,6209
6570,21,20512.331354625418,0.02551800722125162,1,313,5668,1544,6899
6571,40,24605.167115197477,0.017460575873874628,1,1045,5307,1441,5703
6572,56,35717.92503319863,0.05871497903234018,0,49,0,0,-49
6573,38,29411.112531661194,0.09491986258397263,1,281,12221,1363,13303
6574,61,20786.541991079965,0.3416045805127486,1,305,9980,1583,11258
6575,48,20425.411616070898,0.004438821732828097,1,1046,5883,5438,10275
6576,40,22341.71830596435,0.05597144176270515,1,731,7219,2532,9020
6577,60,31747.921472385373,0.057755789872222844,0,20,0,0,-20
6578,20,23693.933473047513,0.33385756306722963,1,436,5649,1566,6779
6579,33,27394.014122840486,0.002889099232408429,0,141,0,0,-141
6580,54,20037.746252983845,0.04454347905269675,1,668,6189,2827,8348
6581,66,27388.442756391007,0.030553347778292904,1,465,6637,1373,7545
6582,21,23464.217286677533,0.14653842856064442,1,89,16961,2296,19168
6583,47,31364.1069156703,0.1898411665499758,1,135,5360,7809,13034
6584,60,20361.78924828162,0.04549940060976935,1,249,5672,1969,7392
6585,59,22561.18818774725,0.05680163600727962,1,1550,7959,1391,7800
6586,21,28453.737985665422,0.14584758715966128,1,593,9937,2096,11440
6587,20,33994.06697069608,0.06596471491983814,1,48,7956,1425,9333
6588,55,22518.888519963595,0.2603760502173517,0,88,0,0,-88
6589,68,21088.70997542844,0.03270570708183322,1,329,5893,1400,6964
6590,25,20519.787321485648,0.19082240602288,0,163,0,0,-163
6591,52,20575.874450807885,0.19179785118782888,1,256,10468,1784,11996
6592,53,21067.378338707138,0.34359333773002465,0,33,0,0,-33
6593,18,23129.27184491376,0.1192897599125745,1,974,10763,5875,15664
6594,36,38008.8423915714,0.22779949980124764,1,62,6299,2016,8253
6595,32,47131.01831633884,0.02397787030479514,1,1078,5888,3347,8157
6596,19,26631.174836238508,0.05646298023210644,1,612,6278,1419,7085
6597,25,21045.04396680808,0.10173810501723757,0,58,0,0,-58
6598,72,26430.19632008048,0.16470329432404682,0,105,0,0,-105
6599,65,22016.487983375,0.0213858586996685,0,23,0,0,-23
6600,28,20155.12838587492,0.1605871400510881,1,38,7690,9746,17398
6601,27,41623.713949705336,0.05797366328262655,0,38,0,0,-38
6602,59,20781.686702563242,0.03689160067894413,1,455,6814,4525,10884
6603,56,23999.124459750343,0.06335750485117177,1,450,5249,2035,6834
6604,64,22520.484572010286,0.02310140072270059,0,58,0,0,-58
6605,20,47625.96416072919,0.05004489528251155,1,284,7179,1368,8263
6606,21,21206.39525702825,0.042354566634179414,1,64,12300,1588,13824
6607,19,22246.651529169307,0.09285664893562025,1,1028,5256,6262,10490
6608,23,38372.58733313773,0.24099832004649666,1,192,7649,1628,9085
6609,18,44314.83485537233,0.010748674367150933,0,79,0,0,-79
6610,30,29912.666142541773,0.05787501393384372,1,448,8540,1341,9433
6611,33,21034.134888944827,0.033682115952767815,1,90,7382,1362,8654
6612,27,22126.675005504956,0.29998226796075617,1,75,9216,1362,10503
6613,73,20221.065177874392,0.23374397475556188,1,313,6510,3628,9825
6614,19,25368.27554144703,0.04258664327790773,1,178,9415,3486,12723
6615,33,21948.800675304377,0.14861881340080468,1,487,6260,1844,7617
6616,43,30674.162544084807,0.06708743936017918,1,424,77751,1837,79164
6617,53,29306.5193123883,0.07803070892439277,0,6,0,0,-6
6618,23,28233.59485510577,0.012857570304979315,1,105,8627,1438,9960
6619,60,39821.7568311624,0.18045420076468868,1,770,7092,1512,7834
6620,42,28160.373539476368,0.13836408357425484,1,350,6012,1493,7155
6621,52,26140.75749624904,0.11150421415229482,1,935,6997,1690,7752
6622,71,31959.727195745407,0.02185718932563162,1,336,5365,1348,6377
6623,63,117428.16764160787,0.124082888792169,1,179,13645,1911,15377
6624,31,28742.044006500255,0.1619825382067612,1,262,7797,2057,9592
6625,60,80178.8783894713,0.0027776507308253768,1,18,6673,2129,8784
6626,59,34962.43790685381,0.21756854480426624,0,46,0,0,-46
6627,31,30220.177146746908,0.19724020970821884,0,127,0,0,-127
6628,39,24413.146523379175,0.32389997121535413,1,198,5337,1699,6838
6629,20,24626.099545738314,0.30481746197062476,1,1221,6692,1672,7143
6630,52,27710.79624120558,0.05106838818061805,1,899,8534,1802,9437
6631,33,23385.173351582154,0.021622994098666425,1,738,5920,1354,6536
6632,25,25832.26323522299,0.05598424047205272,1,1162,16427,1479,16744
6633,40,36926.046029860874,0.12196714901104645,1,613,11580,2238,13205
6634,22,34003.68168820269,0.09255703354361128,0,16,0,0,-16
6635,43,32582.01346748535,0.19480054652414242,1,619,6956,1708,8045
6636,38,22893.391151658227,0.015345852470913168,1,299,12234,1470,13405
6637,32,22078.20450240369,0.026302329192087907,1,86,6822,1601,8337
6638,25,26076.0158629409,0.32505375873385306,1,601,7390,1780,8569
6639,35,29292.139764782285,0.08745039174229295,1,217,6418,1718,7919
6640,20,188543.01520971349,0.012776057741736022,1,592,25632,2116,27156
6641,26,37967.050209619876,0.2952295561594056,1,626,9397,2526,11297
6642,37,22324.852453215706,0.1277478972791311,1,929,5445,1424,5940
6643,34,22554.304570550015,0.021636928368068235,1,377,7038,1430,8091
6644,22,24848.30543826304,0.087616089469894,0,5,0,0,-5
6645,70,29733.038049565475,0.017403636375819678,1,467,5357,1681,6571
6646,19,31181.856562915167,0.09303811048728879,0,79,0,0,-79
6647,23,42981.537703941496,0.22922069761113062,0,13,0,0,-13
6648,43,34132.08053294371,0.09720591565355945,1,28,5987,1628,7587
6649,54,22588.991434037718,0.17105072217281422,0,19,0,0,-19
6650,25,21287.458352670936,0.220052774287467,1,43,7247,1818,9022
6651,36,36501.53777693493,0.5397842748445364,1,28,10389,1353,11714
6652,48,24326.94329802266,0.11974378141322052,0,13,0,0,-13
6653,56,26829.861841418737,0.09200153551822696,1,554,9747,3061,12254
6654,28,23734.44016068365,0.18322679461089583,0,86,0,0,-86
6655,22,24987.777961281394,0.11271859090152453,0,48,0,0,-48
6656,30,30742.92859730989,0.08585271960953561,1,673,5504,1508,6339
6657,25,23143.012877273955,0.32989460538520976,1,467,7842,1869,9244
6658,33,30605.072538709526,0.3589426761056095,0,8,0,0,-8
6659,48,34709.87197845378,0.16862359389256132,1,889,5419,2673,7203
6660,62,20888.935941792475,0.19096511808298974,1,173,6869,1451,8147
6661,75,38711.89176046851,0.33284053887538695,0,9,0,0,-9
6662,29,25257.40884356244,0.15528558853792396,1,181,10302,2305,12426
6663,20,20231.681313406898,0.04216281104253308,1,74,5390,2032,7348
6664,58,26510.362406829234,0.1852813111233169,1,276,6287,1509,7520
6665,58,36920.065137028396,0.04730098964172705,0,3,0,0,-3
6666,51,31937.580327270436,0.14956422165000507,0,142,0,0,-142
6667,43,21722.958065959756,0.08351836758217039,1,332,6279,1528,7475
6668,68,21774.180368938163,0.12646114415527868,1,111,5999,1788,7676
6669,41,25631.71624067405,0.16558048701440312,1,751,6554,1443,7246
6670,18,31401.501506573633,0.003184900674856332,1,335,23308,1378,24351
6671,49,39473.06154445242,0.5003526428870111,0,16,0,0,-16
6672,41,21355.139799925106,0.0026631559229342034,1,681,10828,1400,11547
6673,46,24525.274521419244,0.11378202882651464,0,139,0,0,-139
6674,41,32635.657431600357,0.11558466653978887,0,27,0,0,-27
6675,36,38304.3574654321,0.27637400130898554,1,278,7739,1515,8976
6676,37,21165.656106164774,0.056657030977419275,1,1062,7325,2234,8497
6677,20,75526.06905794241,0.12554000140928326,1,42,8764,2988,11710
6678,65,20064.70556293633,0.2587800021218663,0,63,0,0,-63
6679,19,42131.68781300837,0.21813318130694898,1,1814,5636,20996,24818
6680,18,22535.50120401845,0.21784309591769835,0,14,0,0,-14
6681,20,31690.15281520759,0.2286456637723525,0,30,0,0,-30
6682,36,22026.10459533278,0.05984696587165709,1,1045,6511,1672,7138
6683,18,24413.089549308097,0.03818379489235513,1,259,6439,1369,7549
6684,48,26168.842465681806,0.03953204232066933,1,549,6566,1447,7464
6685,62,46848.20977807559,0.035881138578068544,1,535,8236,2292,9993
6686,18,51479.637813231595,0.08419873861487448,1,496,5739,2957,8200
6687,71,39638.00604069488,0.07715966447338837,1,400,8364,3274,11238
6688,52,49179.11922347822,0.011860364948925626,0,35,0,0,-35
6689,29,39771.10300277869,0.14056644120415976,1,278,8982,3722,12426
6690,49,21954.974813208748,0.09720570495808442,0,70,0,0,-70
6691,30,36841.926828366384,0.08192640022043725,1,75,20416,1452,21793
6692,27,21675.501219043443,0.04427880340299614,1,266,5504,1455,6693
6693,66,32620.668945412403,0.036242399927168205,0,127,0,0,-127
6694,67,22874.448488128004,0.06055582084191016,1,183,38400,2176,40393
6695,36,24789.517468426813,0.24160823818656263,0,88,0,0,-88
6696,31,31280.987916493403,0.021089443525603203,1,411,8570,1980,10139
6697,54,20675.555090095168,0.19177092158266318,1,459,8019,1465,9025
6698,60,39781.26409892436,0.009865814364670834,1,806,6367,1781,7342
6699,19,26038.088254283157,0.16712993007326687,1,135,5549,1828,7242
6700,20,23871.74412982555,0.0013462312214150155,1,518,47669,1475,48626
6701,69,31969.76236734678,0.10667843496488329,1,66,5238,1881,7053
6702,18,22056.85150067666,0.2330027905658034,1,76,6372,3636,9932
6703,33,22243.689063032933,0.052033737330659746,1,67,9686,1348,10967
6704,43,74621.19745752128,0.2174217286404367,0,81,0,0,-81
6705,47,25214.770242621253,0.10662619315548771,1,1578,8218,3862,10502
6706,22,20061.73635557098,0.12076502246064282,1,47,8655,3045,11653
6707,63,26841.170200995908,0.07390852035030712,1,984,6450,1894,7360
6708,43,38041.97407487344,0.10905267694633348,1,782,5391,2197,6806
6709,48,42450.246849769814,0.08564206875203935,1,1448,5586,1407,5545
6710,67,21450.699817303568,0.09420447015436188,1,837,5349,1355,5867
6711,41,45428.506599061366,0.04682909309728632,1,1237,12736,1411,12910
6712,63,21525.90152155257,0.12953651872765556,0,53,0,0,-53
6713,29,114774.6695058565,0.2766822199486449,0,3,0,0,-3
6714,24,26145.55705738654,0.20647883993332405,1,350,11828,1453,12931
6715,48,26618.46859866102,0.14802778322565152,1,673,6501,1659,7487
6716,50,22996.612449526838,0.04094492628917338,1,216,11322,2919,14025
6717,42,28610.388199215176,0.02260619348285603,1,751,5627,1654,6530
6718,63,22351.564488620203,0.2333732414824947,1,1145,7818,1538,8211
6719,25,24660.108393062073,0.07290833203594864,1,612,10746,1347,11481
6720,57,48387.778778524,0.1865817939024191,1,805,7646,1410,8251
6721,39,23801.056298701285,0.3656669844877948,1,223,5853,1364,6994
6722,73,33062.51534225042,0.1823802480910664,1,230,5457,2857,8084
6723,52,126934.94415360945,0.11802157966361326,1,714,17039,2149,18474
6724,44,38715.16828615133,0.28593408513527685,0,1,0,0,-1
6725,18,25652.493766617845,0.23141546093884857,1,760,5267,1396,5903
6726,44,23808.92142887042,0.23100922837532542,0,13,0,0,-13
6727,25,37477.381766687715,0.048832389538654694,1,1916,10765,1393,10242
6728,63,29472.78821126897,0.001164449515593635,1,31,7085,1450,8504
6729,60,34605.01592504657,0.04606137811168106,1,491,7734,1783,9026
6730,58,29991.297055786905,0.23466328305802697,0,32,0,0,-32
6731,19,21557.84090773941,0.11623115916445641,1,1094,9823,1389,10118
6732,23,26202.79414701499,0.010798697741009387,1,199,5437,6198,11436
6733,71,40882.29437611986,0.13067596799332282,1,263,5852,1872,7461
6734,27,25462.576303807815,0.15526622143767876,1,459,9907,3855,13303
6735,29,20940.29638867314,0.0012191804070883108,1,539,7295,1405,8161
6736,44,21557.335297220277,0.14034999212807983,0,34,0,0,-34
6737,44,42876.77002077221,0.04203942978972321,1,419,6935,1538,8054
6738,29,24651.406498040797,0.23698066560672618,0,62,0,0,-62
6739,24,30437.784426333277,0.0371889859094777,1,190,6561,1762,8133
6740,50,30478.592179344283,0.1556923038168454,0,37,0,0,-37
6741,32,27800.73516368032,0.056176345173960744,0,34,0,0,-34
6742,47,24574.120636464755,0.16161267111631722,1,368,8812,1440,9884
6743,35,26892.991270960847,0.2333872614661006,1,691,48376,2934,50619
6744,19,23316.737956917186,0.046271092512306204,0,37,0,0,-37
6745,64,31416.43706310253,0.0875796129078721,1,170,12299,1399,13528
6746,67,32637.96922887882,0.08802831313991945,1,215,5353,1783,6921
6747,20,45065.91840492962,0.11142934560341924,1,153,5275,2359,7481
6748,70,21267.340023313132,0.40987241898888943,1,1313,5587,2101,6375
6749,25,23153.212713391764,0.11219429991573564,0,42,0,0,-42
6750,48,20863.7165509668,0.00479319370306761,1,468,5329,1375,6236
6751,38,22338.645921628882,0.04093192910710318,1,783,8206,1514,8937
6752,41,23425.088451546926,0.5363327072737266,0,102,0,0,-102
6753,67,25151.751001750283,0.061796628463220385,1,500,7140,1826,8466
6754,48,22421.99007793317,0.11371856505232698,1,542,8316,1934,9708
6755,58,26535.0862289257,0.09605767425718954,1,735,5645,1837,6747
6756,34,21961.556031975375,0.15082562841781338,1,830,23275,1900,24345
6757,28,20967.14886122758,0.07991415179205202,0,45,0,0,-45
6758,26,25842.816944006594,0.04994030989908207,1,158,5409,2012,7263
6759,22,33059.381616358914,0.06469349589329716,1,566,9248,1566,10248
6760,41,30330.91933718386,0.10524061567608341,1,577,6526,1818,7767
6761,51,43073.30951386928,0.05248683809089945,1,18,6491,1742,8215
6762,43,44116.384506764276,0.2028998873835466,0,194,0,0,-194
6763,23,21083.574472778662,0.027090350609720173,1,1078,9566,2275,10763
6764,26,59117.210499483146,0.17929131704490442,0,75,0,0,-75
6765,71,36723.73835322766,0.16806260712513665,1,714,6182,2907,8375
6766,46,24867.469303392507,0.0076440876128679065,0,16,0,0,-16
6767,36,27058.99462562953,0.0919921706441106,1,549,7130,2630,9211
6768,22,24928.30415177982,0.17229682406795804,1,280,7356,1380,8456
6769,38,21290.44183696912,0.20539414388672775,1,1798,5726,1743,5671
6770,41,60623.00845450734,0.13016257976004328,0,80,0,0,-80
6771,44,20514.539006936775,0.03764346212657245,1,622,5311,1617,6306
6772,38,40480.04000487507,0.07907515897400244,1,345,10515,3837,14007
6773,28,57844.01414997093,0.08681555512083762,1,129,5256,1542,6669
6774,65,69463.46043010749,0.1727979380416665,1,409,6515,1477,7583
6775,22,21485.085765571966,0.10868528399835409,0,1,0,0,-1
6776,44,22063.174394325757,0.01227376145407556,1,592,7638,2318,9364
6777,25,39654.44018832079,0.12085390148802971,1,66,39268,1968,41170
6778,65,33593.19105744417,0.32905486048194843,0,7,0,0,-7
6779,18,38731.19517969487,0.004412505068420078,1,386,7859,1626,9099
6780,28,21267.63209481021,0.10399224049067284,1,466,18186,2225,19945
6781,67,20596.393350321592,0.1957383715478152,1,812,7462,3159,9809
6782,59,26885.605632270453,0.20784717373367223,1,158,23238,1398,24478
6783,68,52976.27185815697,0.01590419249457877,1,292,21484,1868,23060
6784,28,38199.33314086354,0.17987331036739385,1,371,5752,1441,6822
6785,50,30386.828497913346,0.18532592154817992,1,204,10737,2112,12645
6786,28,21864.903256829104,0.09412124464198045,1,255,5300,1709,6754
6787,22,47779.52757955027,0.005376529580891428,1,186,10311,1642,11767
6788,25,21764.31569011117,0.2363092361546058,1,503,12255,1484,13236
6789,19,27289.541262927254,0.11242547037136376,1,258,6896,2923,9561
6790,72,53125.95848487216,0.07640045482513623,1,1701,5321,1746,5366
6791,21,23466.414229060287,0.07793927101401762,1,133,6016,1363,7246
6792,36,20375.302703645546,0.23414649078900907,1,2345,6745,1408,5808
6793,26,42140.1937759435,0.07235235830416319,0,34,0,0,-34
6794,75,21672.418081006777,0.009887372343242409,1,255,13168,3250,16163
6795,67,21778.702320142544,0.02705444332926154,1,149,6905,2836,9592
6796,25,20918.367374611284,0.09229701319754267,1,171,7693,1413,8935
6797,20,25087.80375487773,0.009546414818279055,1,355,14352,4191,18188
6798,21,37103.57375886022,0.09327817416034677,1,124,5667,1657,7200
6799,73,26848.064974827506,0.03390578831158282,1,682,9380,1402,10100
6800,30,22602.086436096335,0.14550186975558327,1,520,6310,1732,7522
6801,57,25256.218270715566,0.005741366424465261,1,596,5801,1512,6717
6802,22,25021.402392208813,0.030929786776684943,1,1009,6380,1668,7039
6803,38,28205.444427214366,0.058040628671348744,1,386,14465,3618,17697
6804,18,26679.962946390893,0.510479532790723,1,491,6457,1638,7604
6805,39,21859.613237898244,0.1488825005667758,0,122,0,0,-122
6806,33,25474.8714386802,0.016786283646153886,1,68,6355,2978,9265
6807,37,21058.0719916416,0.05202987983714555,1,1041,10558,1494,11011
6808,72,22159.540410280002,0.06575308254399145,1,771,10254,1975,11458
6809,30,20628.625167577633,0.04070390835353961,1,254,19610,1445,20801
6810,32,21019.553677968273,0.06282226992949827,1,158,5731,1733,7306
6811,25,27116.11869587543,0.15385344430074532,1,555,10362,1353,11160
6812,37,22816.63051058317,0.0022005744993368256,1,196,5817,1677,7298
6813,27,25249.19359454829,0.11073238549719637,1,235,12773,1362,13900
6814,40,32056.3034765059,0.0505034265657442,1,304,5876,1402,6974
6815,58,23500.894320243,0.20593954466176495,0,12,0,0,-12
6816,27,49228.22792668889,0.060544826469425786,1,1081,8870,1355,9144
6817,18,26502.154422916854,0.015181686147570764,1,296,8798,1956,10458
6818,59,32939.35392097027,0.21397393416024774,1,242,10679,2111,12548
6819,25,32388.209129240386,0.012362663339558964,1,64,5647,1775,7358
6820,28,24263.480341496987,0.1593840052003346,1,947,11239,2146,12438
6821,74,21044.246218868957,0.07459906262204201,1,613,40919,1448,41754
6822,21,21238.332500947232,0.19901025943281264,1,284,5635,1339,6690
6823,53,21158.998452218842,0.13142879310133743,1,875,16070,1609,16804
6824,62,22924.440881969498,0.008704372234048437,1,583,13020,1915,14352
6825,33,20638.281457600442,0.13507559696633087,0,21,0,0,-21
6826,20,26414.06806387017,0.04342800882640981,1,109,9692,1863,11446
6827,61,28657.748824319628,0.01448155566631714,1,988,8027,1530,8569
6828,23,21403.825508532438,0.09552273174356471,1,228,6844,1553,8169
6829,71,26030.989299961646,0.08613394633598632,1,627,10299,1767,11439
6830,35,20469.971236485344,0.030228084098736185,1,267,11692,2247,13672
6831,74,23295.25872610817,0.011557988610522894,1,777,7512,1890,8625
6832,25,30153.109480340907,0.15418326730899534,1,238,9748,2109,11619
6833,19,27696.747944318602,0.07900077575421605,1,239,9052,1588,10401
6834,24,32139.56789342165,0.3311242594610728,0,30,0,0,-30
6835,42,27239.950392845833,0.014597191276464083,1,502,39491,2941,41930
6836,60,24580.347816020418,0.08517004472684615,1,175,15046,2577,17448
6837,50,28535.337471967476,0.17788349639618228,1,1102,9938,1720,10556
6838,25,26821.61413799411,0.02252559887444139,1,712,6166,1950,7404
6839,55,25365.966319486226,0.07899854479874681,1,194,11691,1370,12867
6840,21,74408.40823133997,0.05035764243121441,1,123,5690,1645,7212
6841,21,30645.11834098107,0.02400383084217525,1,501,6702,1567,7768
6842,45,36074.99960511771,0.09551788502773406,0,15,0,0,-15
6843,20,39434.66000692761,0.07876149542037332,1,119,9043,1567,10491
6844,18,61282.011831897296,0.21507802222150688,0,16,0,0,-16
6845,29,25456.85035018259,0.05014509422040692,0,42,0,0,-42
6846,23,136661.2961022742,0.14262819096542795,1,379,9423,1756,10800
6847,19,20618.215662012837,0.04339392269731631,1,572,7931,1715,9074
6848,66,31535.237568357446,0.163829050721554,0,7,0,0,-7
6849,37,21096.020103751107,0.21456004339965026,0,32,0,0,-32
6850,19,27524.961813554877,0.03291545830878014,1,987,5325,1991,6329
6851,69,20260.935856234795,0.2628551796009377,0,102,0,0,-102
6852,21,29765.866032713922,0.1264983335510381,1,2183,10850,4461,13128
6853,32,26332.64639484789,0.23124232992339913,1,213,18525,2140,20452
6854,45,37848.901767428026,0.02026028494871298,1,331,5938,1966,7573
6855,28,27434.783815219434,0.06410469700975917,1,622,7784,1457,8619
6856,28,20663.51465916073,0.07835375248975686,1,88,5790,5115,10817
6857,21,36482.56135717415,0.16402972661418128,1,362,7974,2927,10539
6858,36,20599.445107475916,0.13382087135920168,1,1769,6049,1477,5757
6859,33,33617.29382009882,0.24102866687143673,0,5,0,0,-5
6860,60,24869.809550426242,0.05089786539608694,1,1676,8466,2290,9080
6861,25,35426.664572366186,0.012490421495819205,1,850,5985,1500,6635
6862,22,20678.455598856443,0.06253495762864231,1,357,6636,1560,7839
6863,22,77736.22939952361,0.1380789768938372,1,165,6474,1566,7875
6864,61,21764.012874817443,0.4958130849266506,0,39,0,0,-39
6865,42,23185.295093468165,0.5087416219744946,0,32,0,0,-32
6866,20,22363.547286423247,0.04080060978460734,1,1219,7734,1485,8000
6867,72,24358.13048361882,0.2111151063765877,0,139,0,0,-139
6868,42,24425.36591366697,0.09648755746711371,1,263,19338,3525,22600
6869,39,25306.54391001077,0.11154552293982169,1,42,5967,6615,12540
6870,62,31938.757221077118,0.07796661546271365,1,1079,5336,1600,5857
6871,23,30912.00951840316,0.296335833749342,1,203,7182,1844,8823
6872,38,20174.513086162508,0.05619383098257054,1,358,10065,1348,11055
6873,45,24701.1629747362,0.04940781350719461,1,547,151591,1635,152679
6874,56,230545.2895639667,0.21918193438998765,1,878,5262,1440,5824
6875,31,21920.56234290587,0.06306247371261461,0,24,0,0,-24
6876,19,30412.1671839865,0.29271101200486616,1,223,9759,1376,10912
6877,26,46394.54927026732,0.06617190792686815,1,81,7418,1583,8920
6878,23,24204.115196245202,0.3535385548162562,0,8,0,0,-8
6879,56,20120.85551998214,0.14132750891182194,0,79,0,0,-79
6880,39,21284.6099631912,0.19114828846588255,0,4,0,0,-4
6881,24,20161.42838520118,0.09644944530657461,1,973,6737,1597,7361
6882,20,39455.55921214648,0.004438773732378054,1,26,6376,2077,8427
6883,56,28299.52547201781,0.052558748875022494,0,72,0,0,-72
6884,21,23358.1581605974,0.15855224557226227,1,512,9221,1442,10151
6885,23,25304.110345598572,0.31672042670247824,1,248,10202,1487,11441
6886,69,27757.304336388224,0.273175543165406,1,991,9881,1448,10338
6887,42,28710.314039696656,0.08130716947127992,1,715,6148,2816,8249
6888,22,21510.405028964822,0.04594073664123064,1,2025,5602,1347,4924
6889,20,76617.49987959006,0.1015111697173937,1,43,5314,2270,7541
6890,31,44990.14154443753,0.19228761576686762,0,32,0,0,-32
6891,19,26700.364059109335,0.06402751021575201,1,286,5506,1397,6617
6892,54,20668.828261875376,0.11763187028231124,0,1,0,0,-1
6893,39,25703.461739708513,0.15170729741535877,1,1382,5525,1661,5804
6894,65,31429.297630009238,0.1284828270249015,0,9,0,0,-9
6895,61,29184.79553794566,0.05795063292356435,1,188,6205,1393,7410
6896,27,20438.416708833272,0.23701143454505452,1,399,7837,1678,9116
6897,72,24521.054233991046,0.03150908116105734,0,9,0,0,-9
6898,36,43559.01217323394,0.2705672224669963,1,235,8025,1936,9726
6899,50,36730.98010167401,0.2154141154028332,1,361,10296,1547,11482
6900,53,32856.01445879507,0.025282726670786605,1,240,6716,1965,8441
6901,73,21055.821740261963,0.026716774331802976,1,441,9688,1370,10617
6902,41,29169.601474625277,0.28884679463307944,1,1591,9577,1606,9592
6903,25,25017.298942969162,0.08769752216192418,1,158,91564,1431,92837
6904,25,22758.54622446353,0.019627876730079527,0,56,0,0,-56
6905,54,20496.32449906147,0.2572046274704987,1,77,14706,1828,16457
6906,26,22990.360823355266,0.1947266816488445,1,1034,15845,3320,18131
6907,36,20482.700343037886,0.018891080469645626,1,294,7147,1464,8317
6908,46,29602.609237780372,0.14620644534631297,1,550,36163,2019,37632
6909,54,33735.95139313228,0.23437558117174748,1,1368,7617,1486,7735
6910,66,27287.659105891846,0.3208500882987283,1,356,16781,3774,20199
6911,67,20850.40221847057,0.3414181526598495,0,109,0,0,-109
6912,48,20591.362727294843,0.06277674970249096,0,31,0,0,-31
6913,31,25104.599653795147,0.1810742022824737,0,19,0,0,-19
6914,42,23308.466573856473,0.06900315598798734,0,17,0,0,-17
6915,20,21228.53507493933,0.034650602187726004,1,658,7651,1371,8364
6916,23,26117.90838983665,0.16029020156576565,1,1477,7531,1403,7457
6917,36,22631.292761241933,0.01484398871242329,1,252,5241,1423,6412
6918,18,21239.04567624415,0.4940418695392372,0,20,0,0,-20
6919,46,20526.164754110378,0.13787644552622308,0,18,0,0,-18
6920,23,20627.020395759027,0.10166341837963143,1,70,6282,2183,8395
6921,30,23095.15820415108,0.2837137662306001,1,190,11881,2961,14652
6922,56,21085.447882224165,0.4578927587194616,1,1898,8297,2213,8612
6923,19,20789.78302048513,0.2170943458973901,1,1037,5274,1691,5928
6924,41,32979.755824917724,0.16184149444623017,1,157,11404,3352,14599
6925,49,28176.97918688381,0.11256274359892471,0,11,0,0,-11
6926,38,29492.752899894105,0.07274784298132081,0,3,0,0,-3
6927,30,31881.929445911413,0.10814769690479316,1,1206,13029,3432,15255
