ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
6153,30,48865.48115295685,0.1123002551323429,1,568,9098,1457,9987
6154,20,24316.020663841293,0.13962844950997375,1,2745,110994,1733,109982
6155,21,24662.97721550158,0.08824008363924277,1,83,8166,1370,9453
6156,19,24097.00975911909,0.023150063162919402,0,70,0,0,-70
6157,31,29335.190568359692,0.17755916226258725,1,236,14164,1383,15311
6158,59,36405.39220291913,0.15091647378550135,1,797,8054,7304,14561
6159,27,30371.197906746667,0.002014364840758545,1,553,8969,2893,11309
6160,30,21065.30410648724,0.02404579559413068,1,357,6063,1649,7355
6161,23,24562.96044574917,0.009389167253481037,1,1560,10505,2365,11310
6162,43,21459.601278943876,0.04678963764380474,1,1837,9277,1688,9128
6163,42,26398.228375543727,0.25696809344548216,0,9,0,0,-9
6164,26,24454.902255346642,0.02466539519851211,1,51,5242,1500,6691
6165,36,32382.84425753087,0.0880329258230941,1,1805,10239,1407,9841
6166,44,21125.128833636438,0.00785971041590192,1,519,7347,2612,9440
6167,34,22923.012893985648,0.09878190968369886,0,6,0,0,-6
6168,45,20561.781302980256,0.36549388220613505,1,1528,5576,1500,5548
6169,75,21536.366684571578,0.011596901994002628,1,277,6591,1437,7751
6170,55,53749.00412820072,0.02565994772301657,1,910,84834,1422,85346
6171,23,21942.806153533766,0.37932869298196437,0,52,0,0,-52
6172,39,20240.361817671896,0.016157246874000098,1,1242,6185,1772,6715
6173,30,23580.273859993096,0.037026801799230305,1,978,7847,3984,10853
6174,26,22450.92217057735,0.17293737089364825,1,917,20134,2108,21325
6175,46,39198.45840279692,0.26276963762301436,1,2656,14756,1359,13459
6176,19,21998.593214080593,0.18459178776391294,0,53,0,0,-53
6177,42,31061.316852381555,0.13226792691182984,1,867,12326,1988,13447
6178,18,33723.90590127591,0.3037748294363739,1,70,9576,1998,11504
6179,71,24252.853087992273,0.07993974756878278,0,12,0,0,-12
6180,22,31882.03269956216,0.1984033184465812,1,281,11624,1572,12915
6181,37,23846.715700744622,0.1690670292001454,0,19,0,0,-19
6182,37,35277.47588977951,0.10643104116406606,1,421,5240,3023,7842
6183,41,29308.20725014424,0.40083334618705646,1,130,5671,1493,7034
6184,55,22439.71624124825,0.31579700802845495,0,33,0,0,-33
6185,28,26208.621947304237,0.18997626271459694,0,174,0,0,-174
6186,52,27343.900584906958,0.17135313822065454,0,34,0,0,-34
6187,32,25220.454127874025,0.023725633509709552,1,204,6279,1571,7646
6188,20,20900.77578194608,0.03130954252576396,1,600,13630,1815,14845
6189,49,21006.147298564152,0.3192565316480077,1,89,15673,2322,17906
6190,49,21788.81620794312,0.18880395038645717,1,398,5798,1443,6843
6191,72,21877.86043936394,0.049374296743124,1,781,8219,1353,8791
6192,18,27463.70377738234,0.12823129459159135,1,1145,18737,1932,19524
6193,29,22950.342986173422,0.1428695718628035,1,83,11383,1363,12663
6194,43,69920.71923092596,0.022250692952780645,1,302,5450,1344,6492
6195,45,20891.31511399034,0.0026080047760656307,1,256,7717,1613,9074
6196,33,20996.864952850286,0.2956649272803937,1,480,11493,2702,13715
6197,38,24684.25749125352,0.09503422543550115,1,1006,9167,1772,9933
6198,41,20675.45074166366,0.021146479565342477,1,625,7763,1352,8490
6199,59,23469.913448316536,0.027613382974875013,1,157,6070,1711,7624
6200,50,20315.98490041625,0.005394209891699436,1,2856,6644,1412,5200
6201,37,23344.923692061362,0.1465842865928064,1,337,6588,1473,7724
6202,55,25087.26391038595,0.000245746603983523,0,0,0,0,0
6203,75,24919.25462268261,0.1208621507986345,0,64,0,0,-64
6204,34,23668.17962066766,0.06666829263409682,1,327,10569,1562,11804
6205,50,22812.006886316187,0.11889581043454245,1,784,9260,2406,10882
6206,24,36859.84887240809,0.296333652721884,1,769,5653,1809,6693
6207,21,36217.277851196544,0.017083416858887517,1,330,12068,1431,13169
6208,27,20496.839938712146,0.0069237814530632566,1,77,5755,2733,8411
6209,72,21574.18106936732,0.27903262694530706,0,30,0,0,-30
6210,34,34022.804246678614,0.0896290611706733,1,1208,6072,1989,6853
6211,25,26035.471912022946,0.1309504089747014,1,539,5585,1667,6713
6212,19,38219.64965665064,0.10306738606237305,0,21,0,0,-21
6213,63,52934.91015651133,0.09309048427013744,1,212,6320,1483,7591
6214,50,38873.66560688703,0.06957453233224364,1,1349,39388,1580,39619
6215,67,22385.231281474615,0.061108630136209714,1,331,13654,2201,15524
6216,36,28724.99422029995,0.10483789427674664,0,3,0,0,-3
6217,48,25827.404545537964,0.21245624933198384,1,325,16830,1374,17879
6218,43,20485.90866560176,0.07768850913558747,1,64,14843,2119,16898
6219,52,28987.4268625119,0.009447648578534121,1,117,16074,1451,17408
6220,20,22549.99508037014,0.07577750222945913,1,1447,8051,1749,8353
6221,55,24723.720037398085,0.23844208764989533,1,1048,17748,1838,18538
6222,38,27475.31294873438,0.050168426074390905,0,482,0,0,-482
6223,61,48791.08968959701,0.034153785918073346,1,313,5801,1526,7014
6224,25,22916.660768316146,0.2503691257460989,0,27,0,0,-27
6225,44,29539.832684441637,0.2860523113286065,1,1316,6785,1524,6993
6226,39,25234.408036764027,0.18112400346793045,1,137,9089,9783,18735
6227,21,30613.89891799532,0.04902133849250771,1,196,13002,1377,14183
6228,52,33719.594038154966,0.007015641754107769,1,635,6411,1342,7118
6229,30,69057.59471058118,0.025945560286801585,0,94,0,0,-94
6230,38,24288.431358793667,0.37834547093142146,1,702,28222,1501,29021
6231,45,24376.06410799844,0.09625439706027644,0,53,0,0,-53
6232,19,24682.25012928099,0.06499487802362076,0,5,0,0,-5
6233,20,38468.9962763182,0.1332745833278092,0,23,0,0,-23
6234,25,31323.908229189194,0.009745824419524202,1,2544,5334,2022,4812
6235,34,35304.56116656348,0.22490176508985385,0,35,0,0,-35
6236,21,29705.520900576455,0.04145167169234672,1,150,7249,1623,8722
6237,63,31623.014510994384,0.10520186405063214,0,147,0,0,-147
6238,64,23518.764939224442,0.20173042042398906,0,98,0,0,-98
6239,25,20464.58504943438,0.05574246934449688,1,39,9479,1399,10839
6240,25,21285.686151451548,0.03515367977408035,0,18,0,0,-18
6241,34,42743.25498007498,0.1565683396891208,1,179,5956,2060,7837
6242,21,28239.526395191264,0.1309259826524425,0,27,0,0,-27
6243,40,22904.449617852515,0.01578983767281356,1,122,8319,1482,9679
6244,22,22125.42521885049,0.01949026526284036,1,1352,23450,1514,23612
6245,66,23849.438744014813,0.048423566652479134,0,19,0,0,-19
6246,18,20290.157243188554,0.21902304510836382,1,106,7912,1364,9170
6247,33,32176.877859687356,0.16955168164894774,0,10,0,0,-10
6248,68,21906.14767029539,0.49906455634043645,0,23,0,0,-23
6249,21,104212.05690717207,0.1583703876797617,1,869,9055,1454,9640
6250,26,24832.943806017956,0.2755744019017928,1,644,5510,1623,6489
6251,36,35099.6942309642,0.02350615139344071,1,669,5582,1515,6428
6252,44,34275.44460424008,0.025361171825826402,1,471,7128,1381,8038
6253,60,33511.59968385601,0.043237385848025806,1,810,8121,1466,8777
6254,63,21276.945296456568,0.0073010283060309855,1,81,5561,1661,7141
6255,23,23844.410993035635,0.028679496447590748,1,286,7957,4584,12255
6256,46,31551.283126892256,0.09005446935029551,1,1037,8028,3041,10032
6257,67,47760.46887739657,0.09631324758963258,1,924,13837,1367,14280
6258,27,26210.370358485063,0.11430004147881676,1,814,8932,3772,11890
6259,28,25518.270132967813,0.011536374053616323,1,325,27076,2116,28867
6260,24,26203.674746287415,0.03561290114888729,1,1246,10562,1438,10754
6261,47,20925.539802981144,0.043335963448069,1,80,8607,1703,10230
6262,25,20001.767173972097,0.00619082122855794,0,11,0,0,-11
6263,18,35862.85702384519,0.027524069078879207,1,201,13352,1621,14772
6264,25,21722.306107632143,0.01926755103333015,1,255,6397,1727,7869
6265,29,46173.2028139401,0.03090102716243312,1,811,11454,2358,13001
6266,53,20449.933183655266,0.0021666958254105374,1,131,7223,1482,8574
6267,53,20554.537751594376,0.0185352996465297,0,145,0,0,-145
6268,33,27322.061926065682,0.015905893444488055,0,10,0,0,-10
6269,62,24705.61764620842,0.26230814746666453,0,151,0,0,-151
6270,60,22154.912284828697,0.04695668979744835,0,49,0,0,-49
6271,23,25125.474343046164,0.09422732849959509,1,369,5980,1773,7384
6272,62,21167.707262451437,0.029056681390457195,1,76,28763,1515,30202
6273,59,24722.487315935603,0.020201314158692415,1,464,7164,3320,10020
6274,26,26245.327057561142,0.17815263887835472,1,698,6105,1473,6880
6275,65,24033.041448313023,0.17866145564436337,1,68,8710,1413,10055
6276,45,24049.670561814197,0.052893937911238316,1,2646,7064,1731,6149
6277,20,93883.05859467544,0.03608073165749943,1,588,8099,1736,9247
6278,36,30120.86604556865,0.2282958891345805,1,412,40930,1491,42009
6279,19,20120.57148723679,0.10048119755160544,1,252,5989,1352,7089
6280,44,44553.40272208999,0.12843910556687538,0,7,0,0,-7
6281,32,37122.61806739507,0.09534211643060599,1,284,5579,1430,6725
6282,45,20741.18015323177,0.10070349727158834,1,1017,5702,1755,6440
6283,18,33697.9011697158,0.2638906336345573,0,28,0,0,-28
6284,22,21142.615193279893,0.06951748644121904,1,743,43188,2064,44509
6285,36,21136.00118513163,0.023823519500988415,1,122,6732,2721,9331
6286,38,21059.118560191422,0.1720987155926188,0,239,0,0,-239
6287,30,26689.863397816443,0.522674510961181,1,247,11631,2168,13552
6288,54,20994.873286164162,0.06563322788106293,1,680,63959,1479,64758
6289,20,36109.894870154676,0.7057816778595696,0,227,0,0,-227
6290,56,34912.270785619476,0.07019523652805468,1,418,5548,1408,6538
6291,29,24445.634361917604,0.026382554654980486,0,117,0,0,-117
6292,35,20117.51121362925,0.2759109514784713,1,1093,16767,1692,17366
6293,32,21691.451342799966,0.12713807704446942,1,272,12782,1344,13854
6294,20,20219.368555447287,0.15347863882152424,0,12,0,0,-12
6295,65,47645.512850751875,0.13099734364618387,0,26,0,0,-26
6296,50,25022.243408469414,0.1870724256930121,0,63,0,0,-63
6297,24,25667.466356477446,0.011910557643905138,1,397,5275,1508,6386
6298,24,110546.11358822093,0.05086379820527111,1,550,10229,1718,11397
6299,70,21316.206132587766,0.1298916835994718,1,205,5811,1379,6985
6300,23,21452.43705648644,0.003575648565316969,1,795,7730,1462,8397
6301,66,31592.122540144544,0.17671107602329342,0,74,0,0,-74
6302,39,26904.87567188482,0.027747693385861017,1,148,8678,2164,10694
6303,63,24432.824946944627,0.06251666287601096,1,124,5948,1373,7197
6304,55,22740.32384995878,0.015039049550183895,1,376,5339,7057,12020
6305,22,44431.07386336217,0.05419339809296551,1,595,6333,1368,7106
6306,55,27409.33364865203,0.09599989140123419,1,317,17026,1832,18541
6307,19,23609.485184982575,0.0434933660492043,1,146,5557,1593,7004
6308,20,45953.50303095996,0.2134554598284425,1,1807,11324,1581,11098
6309,54,37143.05806239281,0.08048730120064256,1,1105,6348,1428,6671
6310,30,20736.680766260233,0.24925648582787296,1,1210,5350,3681,7821
6311,42,20274.211793749953,0.054917858709242554,1,128,5522,1983,7377
6312,72,20992.200340479227,0.19279711368494035,0,41,0,0,-41
6313,21,39985.494466203665,0.027182535958092106,1,75,7587,1922,9434
6314,26,20380.841351971867,0.09406730445796543,1,121,5838,1716,7433
6315,20,38071.27771721638,0.018170324385975788,1,298,5250,1656,6608
6316,42,21528.550655719566,0.1752542784488613,0,2,0,0,-2
6317,58,21001.20275971875,0.07191239863181421,1,1183,6572,1546,6935
6318,53,20220.178325490928,0.37195934852972506,0,31,0,0,-31
6319,63,23500.116107829355,0.17301747516203753,1,635,9937,2330,11632
6320,22,20252.734543618382,0.0086949577254139,1,1652,5778,2241,6367
6321,51,29322.01373691602,0.13100614296590146,0,27,0,0,-27
6322,63,24500.420316004613,0.020702246913469922,1,330,7197,1607,8474
6323,22,31973.654454815125,0.02078465176050827,1,568,7640,3251,10323
6324,48,41254.07669666435,0.35958542872948546,1,490,7696,4410,11616
6325,26,27679.22209547521,0.25434360149223695,0,60,0,0,-60
6326,21,23426.968418089276,0.009138472894405548,1,539,8192,1354,9007
6327,22,25719.037868282907,0.107185338715919,1,788,7677,1832,8721
6328,26,30087.471065746256,0.08719082890148991,1,1540,6328,1362,6150
6329,38,34089.66050092514,0.17302837740693644,1,323,94773,1390,95840
6330,57,61515.597034242914,0.007771637678892296,1,667,6502,2003,7838
6331,34,27826.53919637598,0.21573916749585625,0,42,0,0,-42
6332,28,23056.384144876065,0.07079069845780465,1,905,7504,1745,8344
6333,19,43017.74361281248,0.006812973058189338,1,202,5489,1399,6686
6334,57,28241.929760005598,0.04727909456979014,1,1626,15190,1452,15016
6335,18,20839.927676962383,0.03349190002937609,1,816,32271,2656,34111
6336,49,20525.951902996905,0.2293163704187355,0,39,0,0,-39
6337,21,20331.17509830569,0.12909949162985218,1,1010,9165,2143,10298
6338,53,41604.8691485691,0.09801097869004843,0,52,0,0,-52
6339,25,26620.803788124245,0.0859585504548663,1,729,8441,2382,10094
6340,59,32132.53840988535,0.15933906597414424,0,34,0,0,-34
6341,30,22095.16536238978,0.26106393959144064,1,528,6326,1546,7344
6342,19,37953.72859281165,0.1696873696649717,1,300,9305,1344,10349
6343,54,20179.182236658067,0.22620853052302983,1,180,6014,4213,10047
6344,24,22708.15092431582,0.06343546129636145,0,19,0,0,-19
6345,50,23107.332124766872,0.13655194873806065,0,67,0,0,-67
6346,56,24092.215641106774,0.012834728530096722,0,1,0,0,-1
6347,53,20681.65342114491,0.3429062252708772,1,24,6960,3608,10544
6348,51,22840.536923348584,0.20295820473150533,0,56,0,0,-56
6349,44,20327.575026601662,0.12106726118852372,1,190,7772,1565,9147
6350,22,22783.27457560791,0.08300578940119573,1,249,10685,2049,12485
6351,71,776997.8967421325,0.13297332259403685,1,488,5496,2204,7212
6352,27,20018.259440596954,0.10059223948110843,1,373,64637,2091,66355
6353,19,20638.443256692928,0.13487906894128052,0,7,0,0,-7
6354,43,20673.559195404843,0.007558537893913672,1,28,19095,1479,20546
6355,69,24270.902208578525,0.10350854335746598,0,103,0,0,-103
6356,21,21013.552507361,0.20432214959219427,0,62,0,0,-62
6357,26,28638.30860220642,0.12220702830949179,1,594,8041,1483,8930
6358,23,42885.86254573904,0.11244951455645459,0,35,0,0,-35
6359,33,100402.84904625756,0.1287676664751629,0,12,0,0,-12
6360,22,21892.404646796378,0.171762674556074,1,385,6875,2003,8493
6361,28,20017.605683141534,0.16108592323880797,0,37,0,0,-37
6362,69,45519.51310548276,0.033587913961174484,1,1373,6348,2439,7414
6363,37,120303.03879300169,0.007755311735730499,1,2409,7801,1720,7112
6364,72,21497.59843585627,0.04886005285063451,1,1105,6254,2129,7278
6365,38,20656.476288506412,0.1404650537507072,0,27,0,0,-27
6366,20,20463.260373217825,0.022106618424729062,0,26,0,0,-26
6367,25,26266.418919358297,0.4467046893481842,0,35,0,0,-35
6368,22,33828.302560543474,0.09693965963474149,1,580,5478,1628,6526
6369,49,27503.981738395094,0.34748296486131386,0,25,0,0,-25
6370,46,24053.912846948,0.025592144833503132,1,188,5313,1411,6536
6371,34,21816.10860010356,0.11365623457218392,1,923,7486,1423,7986
6372,32,29070.13897557743,0.10807094572149648,1,738,6060,1951,7273
6373,51,24426.592410941677,0.19418391307212857,1,835,7356,1913,8434
6374,44,32874.55308034252,0.21652411037922192,1,414,7564,1476,8626
6375,43,21252.011522624136,0.09035431625751979,0,43,0,0,-43
6376,18,23233.849945265556,0.11371287290079676,1,652,8596,2292,10236
6377,43,25338.23776061286,0.0144699520788978,1,186,16858,2219,18891
6378,21,46996.65971458841,0.2889355537476679,0,59,0,0,-59
6379,40,33085.164711971935,0.03928738961955747,1,828,12683,1553,13408
6380,61,23014.11555320053,0.46919316213769363,0,19,0,0,-19
6381,60,30982.115074494224,0.11063669670251859,1,193,5303,1852,6962
6382,51,49850.11660111831,0.14946229383344972,1,2419,17172,1509,16262
6383,29,30649.503444754122,0.05533998804251112,1,101,18199,1861,19959
6384,21,27394.30589219342,0.12817210489309674,0,29,0,0,-29
6385,43,39782.50337233469,0.0769529867460381,1,269,5923,1822,7476
6386,52,21536.430574481252,0.014152207388340577,1,759,12274,1690,13205
6387,38,23790.014835671238,0.10279510928530142,1,144,5362,1790,7008
6388,41,45739.04352095293,0.18145519586571354,1,274,6984,1727,8437
6389,71,21571.22174648848,0.01674011103948087,1,294,5708,1704,7118
6390,19,29048.933509414237,0.2138169542637026,1,984,9837,2030,10883
6391,26,27024.12774636983,0.07199370678714459,0,15,0,0,-15
6392,65,44619.3812627576,0.13640855183892805,1,515,15155,2005,16645
6393,55,23490.93212323496,0.0177299210445956,1,353,7934,2020,9601
6394,20,24101.14875070437,0.19033662613880548,1,1249,17015,1398,17164
6395,18,30911.01362650905,0.1653102816932671,0,14,0,0,-14
6396,22,26420.617877891214,0.043812626536874746,1,821,6354,3283,8816
6397,20,34425.70705969075,0.09809270475116687,1,81,5551,1811,7281
6398,37,40626.23851763106,0.017539085909699336,0,30,0,0,-30
6399,26,22621.589925520933,0.3305444396561267,1,336,5316,1504,6484
6400,24,23072.114524305456,0.1515781924477907,1,266,7044,1495,8273
6401,33,39075.00383073392,0.03799534028908249,1,88,6240,2349,8501
6402,72,28891.35330853901,0.33827572245753107,0,32,0,0,-32
6403,20,25514.82370873017,0.11991158122421476,1,123,7637,1621,9135
6404,54,241564.6712678998,0.04001362391496126,1,1492,70149,1339,69996
6405,71,27675.68951929054,0.08411010635584076,1,307,9277,1539,10509
6406,39,34743.10015277698,0.06880695859815734,1,595,5470,1496,6371
6407,52,24235.665514946537,0.14570145454554934,1,1586,7939,1516,7869
6408,29,25836.10393471844,0.22002503055380604,1,99,9619,1798,11318
6409,20,23668.53505909307,0.025969540718563472,1,185,6604,1535,7954
6410,43,21094.586980561155,0.011014727314482624,1,788,14485,1951,15648
6411,22,57505.51743456413,0.11517530442503487,1,396,5736,1370,6710
6412,51,27479.722764834412,0.1580164666402178,0,224,0,0,-224
6413,47,25257.679533505376,0.02569011577293854,1,543,8112,1617,9186
6414,42,36143.698414493236,0.0541789554779024,1,1623,5763,1559,5699
6415,47,26343.29360587362,0.06131053092506896,1,416,6282,1498,7364
6416,36,26301.761420079765,0.2280195630639667,1,974,7438,2137,8601
6417,20,48625.8457887872,0.02398434921301361,1,211,29560,1935,31284
6418,40,33374.379627493734,0.07705083604032983,0,48,0,0,-48
6419,72,24387.49811071105,0.3574180320178986,1,241,8652,1577,9988
6420,66,22049.255944116085,0.057122571468195736,1,590,10019,2174,11603
6421,60,34621.55749465932,0.15140260803911257,1,358,7334,2134,9110
6422,66,20844.283456919962,0.1919550115980458,1,1971,5425,1431,4885
6423,19,42996.858829957775,0.1249560981679432,1,451,9100,1345,9994
6424,26,25458.25384468161,0.06211109014604957,1,136,11167,1505,12536
6425,18,20968.586154422752,0.03381038775442829,1,56,12530,3557,16031
6426,21,20966.613660543386,0.03450854534861473,1,83,6234,1530,7681
6427,47,40338.419726685795,0.1858480411388724,1,1040,6749,3500,9209
6428,18,20585.601861571875,0.02978724846220232,1,669,7470,1886,8687
6429,56,31325.943570744963,0.05495341305375748,1,2407,8035,1461,7089
6430,26,47330.342779324164,0.1778596255690672,0,109,0,0,-109
6431,51,26648.742273494954,0.0008414097723243418,0,33,0,0,-33
6432,40,29495.80842920283,0.1776169730636735,1,102,6265,1692,7855
6433,56,26431.17155876082,0.4405255591489155,0,16,0,0,-16
6434,31,24814.75367447892,0.005983506104664055,1,237,23450,1594,24807
6435,47,24398.78700731194,0.09014116718125009,1,100,7710,1422,9032
6436,29,30784.336531321853,0.2704841447048101,0,34,0,0,-34
6437,59,21383.64926163005,0.44549977245806943,0,99,0,0,-99
6438,23,26113.630643226872,0.30972128299462987,0,37,0,0,-37
6439,20,55367.76457912736,0.22741502190304438,0,11,0,0,-11
6440,23,25562.904773361934,0.07806795633471562,1,556,9560,2134,11138
6441,64,21156.76468752129,0.04407686969420857,1,427,16148,2169,17890
6442,28,30209.319872994052,0.3146946863192286,1,99,67462,2821,70184
6443,64,31964.517495776414,0.020225399604843357,1,605,29782,1485,30662
6444,23,30729.694893247797,0.10983054812537472,1,661,14867,2228,16434
6445,46,30747.90902855358,0.3051900960472662,0,162,0,0,-162
6446,26,23196.412392565377,0.17122940082685095,1,518,13140,1568,14190
6447,24,56880.303849107855,0.07129182054662472,1,585,6278,1474,7167
6448,72,20023.460284001685,0.18566388316132068,1,350,6074,3225,8949
6449,55,30818.814507493717,0.10592179356049719,0,19,0,0,-19
6450,28,25030.543991827002,0.18207243814580354,0,90,0,0,-90
6451,41,25501.36011741877,0.05601880756766557,0,68,0,0,-68
6452,71,42113.176897499114,0.08835939860742789,1,734,10501,1510,11277
6453,32,24525.182091474137,0.031595548335307526,1,274,6620,1344,7690
6454,42,33216.96733945098,0.062232182319947794,1,1505,6033,1807,6335
6455,34,33524.95464762159,0.005556260037213718,1,126,6008,2054,7936
6456,30,31010.254272451813,0.157742751165968,1,61,6533,1522,7994
6457,70,30816.088094285013,0.08945965314253887,1,217,13467,1639,14889
6458,19,28151.183553654526,0.04399889204153246,1,379,40168,1446,41235
6459,44,20307.10163506313,0.004808984578819099,1,227,7573,1458,8804
6460,22,25734.980295963785,0.23760260619392298,0,33,0,0,-33
6461,35,22149.97981360292,0.2350027672677023,0,7,0,0,-7
6462,52,20104.951150261462,0.32143271864571465,0,13,0,0,-13
6463,28,24383.12492885635,0.013280002499158427,1,1186,8255,1366,8435
6464,19,20758.98041582979,0.32561106386528615,1,2239,7770,2017,7548
6465,41,23371.622382706955,0.030466595262985657,1,801,6670,1882,7751
6466,50,38349.56516224186,0.1157394491009993,1,257,5951,2207,7901
6467,33,27653.115325126415,0.1304165770215693,1,194,7191,3041,10038
6468,38,25317.20262621135,0.21417123419008666,1,305,7021,1802,8518
6469,42,21074.476959328218,0.11683718141347113,1,535,17909,1546,18920
6470,43,31430.44123253688,0.11095293670801865,1,958,7304,1579,7925
6471,56,27987.45917463557,0.05408790955345942,1,395,8789,2941,11335
6472,34,20110.008890412937,0.09137651042229569,1,272,5538,1690,6956
6473,29,24886.00388252873,0.18891185688876846,1,300,8494,2275,10469
6474,33,26162.13544221498,0.10087389992836188,1,151,6381,1759,7989
6475,23,27527.251665410527,0.1974699349591553,1,1093,7742,1746,8395
6476,52,35100.8763646563,0.31791159422594456,1,262,11258,3239,14235
6477,29,93942.06972448529,0.13065049770766915,1,387,13680,1491,14784
6478,23,23007.694494249565,0.043850516514306936,1,623,5628,1722,6727
6479,30,31692.144506971217,0.20449774478014213,0,10,0,0,-10
6480,26,50954.27307898493,0.0458802438589074,0,0,0,0,0
6481,36,24070.87610722463,0.031204269455615816,1,566,15845,1972,17251
6482,18,25226.27259965378,0.17449249302660574,1,215,7313,1484,8582
6483,56,23815.299929874138,0.0047651064750271945,1,772,17342,1802,18372
6484,75,21536.582621754646,0.06867045096919075,0,7,0,0,-7
6485,32,31346.225159917856,0.019763118602114646,0,2,0,0,-2
6486,33,33273.057372996795,0.08228557821339971,1,1037,10756,1568,11287
6487,70,20630.996353310275,0.054008247985206446,1,651,6274,1955,7578
6488,35,40456.21874002828,0.06998695878688042,0,45,0,0,-45
6489,21,46317.885655999686,0.09148744324350942,1,472,6354,1853,7735
6490,27,33136.4798938206,0.07552581621735296,0,209,0,0,-209
6491,34,29650.954805865254,0.09540452195425297,1,420,30215,1451,31246
6492,34,22525.281588456917,0.25022639681881986,1,838,7073,1749,7984
6493,48,21006.443613042953,0.034774250306140196,1,246,6814,1339,7907
6494,57,25677.085907899746,0.08168095099855698,0,99,0,0,-99
6495,49,27580.57330683873,0.02889213386140099,1,793,5248,1649,6104
6496,35,27605.351632798443,0.025948573967467383,1,423,8650,1382,9609
6497,22,39637.587527182055,0.044971261302253464,1,799,7376,2569,9146
6498,28,24033.761047004304,0.02101580638706221,1,159,6307,1547,7695
6499,22,26500.60907277003,0.3295296581337281,0,3,0,0,-3
6500,22,20573.28586263447,0.0852820159658144,1,710,5256,2035,6581
6501,24,28454.22519840906,0.024297955200453365,1,96,6765,1738,8407
6502,73,22042.50736172292,0.42325343126152176,1,1009,8806,1707,9504
6503,31,21936.33601376894,0.0190368537206471,1,1177,9569,2407,10799
6504,33,21752.3359958048,0.10617241519476832,0,90,0,0,-90
6505,58,42283.59173900214,0.003533717133313493,1,55,11668,1737,13350
6506,35,20017.413805749195,0.2528435243595336,1,2743,9240,2467,8964
6507,56,57010.76092591402,0.1616140910281874,1,518,8921,3242,11645
6508,41,21692.408829136315,0.045933351027838916,1,1034,9138,1976,10080
6509,58,33533.75169050316,0.20987785735264106,0,149,0,0,-149
6510,18,25099.952160020403,0.18228571415855635,1,847,5869,1652,6674
6511,47,20251.773275558942,0.05172607811757496,1,363,7545,2250,9432
6512,72,29217.869706297966,0.04585744863445846,1,1694,14713,1560,14579
6513,30,21212.085576802525,0.09167493963115877,0,89,0,0,-89
6514,37,32644.391091894046,0.25251248480775657,1,963,6485,1366,6888
6515,28,35776.22177476477,0.08731165126627921,1,201,7085,1905,8789
6516,19,25852.30702086736,0.08730153436576447,1,352,5501,1444,6593
6517,32,21607.888096794955,0.11218627017800142,1,81,9918,2023,11860
6518,24,21883.59444566407,0.008229629133586108,1,230,6222,1377,7369
6519,31,20941.408071607504,0.05062512796280665,1,419,5479,2782,7842
6520,52,23226.7502206354,0.011975170156699773,1,212,13740,2921,16449
6521,42,21475.33082600295,0.4773558087460012,1,696,18181,3242,20727
6522,25,20223.359646973593,0.17344147532411455,1,831,6100,2328,7597
6523,42,30139.78700897872,0.08920361473387439,1,615,6589,1721,7695
6524,37,20838.617393597244,0.03586157013242047,1,593,15891,3919,19217
6525,25,28262.623340685106,0.02353571408865492,0,43,0,0,-43
6526,26,21073.158323614494,0.06980120680175639,1,68,9198,2079,11209
6527,47,27132.403549318795,0.10567095244406131,1,484,7057,4920,11493
6528,51,24525.764460011,0.057626889898254284,0,126,0,0,-126
6529,50,34566.429591986685,0.09804444772349782,1,137,6327,2584,8774
6530,32,32288.40930993117,0.05864789242287783,1,545,8294,1517,9266
6531,34,35868.318022641244,0.10080523131191232,1,415,5566,1840,6991
6532,37,36361.88957030305,0.15111621551189197,1,61,5328,2255,7522
6533,25,26450.964687816664,0.0731152208675765,1,487,7683,1755,8951
6534,52,21234.300458650316,0.09594740104786399,1,282,6896,1678,8292
6535,33,20831.432544352807,0.040366116217394096,1,1265,6244,1522,6501
6536,32,21053.27610238885,0.2338944022122684,1,43,13377,1492,14826
6537,25,22084.389442707623,0.039423652215491836,0,4,0,0,-4
6538,43,22191.214714523336,0.2476637781772909,1,1062,10751,3577,13266
6539,56,30430.405583868644,0.19106641810291145,0,87,0,0,-87
6540,42,20988.309284175193,0.11593811989395438,0,1,0,0,-1
6541,51,29848.667332438767,0.20018345271329682,0,156,0,0,-156
6542,38,21887.57723780871,0.14974963203369507,0,13,0,0,-13
6543,30,23391.361679422465,0.2657033126095327,0,43,0,0,-43
6544,61,23382.67067423942,0.08531071466237511,0,7,0,0,-7
6545,22,25729.576088677662,0.2508847231306469,1,1044,5571,1346,5873
6546,74,32323.071486123397,0.07033256527715583,1,2247,5684,2411,5848
6547,19,37023.40847933955,0.25534330251370624,1,917,5658,1977,6718
6548,39,27987.327072070195,0.08394413208860715,1,104,8786,1423,10105
6549,26,37016.91194419882,0.2738024589743619,1,208,6502,1782,8076
6550,20,20123.35115250766,0.10023949027579342,1,917,5238,2070,6391
6551,53,20546.69642322934,0.09753486797130081,1,608,7457,1423,8272
6552,22,20848.028869680464,0.12214519767277826,0,18,0,0,-18
6553,53,26787.625150803346,0.02977174444234647,1,374,6532,1355,7513
6554,48,20261.311102069245,0.0027868979245483524,1,489,5339,1844,6694
6555,28,25091.411309411684,0.1264006542401427,1,495,7371,1430,8306
