ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
24426,1,0,0,0,0
24427,0,0,12,0,-12
24428,1,0,5,0,-5
24429,1,0,11,0,-11
24430,1,1,104,1268,1164
24431,0,0,199,0,-199
24432,1,0,38,0,-38
24433,0,0,14,0,-14
24434,1,1,85,1517,1432
24435,1,0,35,0,-35
24436,0,0,16,0,-16
24437,0,0,81,0,-81
24438,1,1,150,1520,1370
24439,0,0,0,0,0
24440,1,1,859,1622,763
24441,0,0,77,0,-77
24442,0,0,63,0,-63
24443,0,0,57,0,-57
24444,0,0,11,0,-11
24445,0,0,87,0,-87
24446,1,1,1050,1524,474
24447,1,1,190,1217,1027
24448,0,0,27,0,-27
24449,1,1,110,1439,1329
24450,0,0,61,0,-61
24451,0,0,47,0,-47
24452,1,0,2,0,-2
24453,0,0,22,0,-22
24454,1,0,18,0,-18
24455,0,0,24,0,-24
24456,1,0,24,0,-24
24457,0,0,68,0,-68
24458,0,0,66,0,-66
24459,1,0,48,0,-48
24460,1,1,1181,1350,169
24461,0,0,74,0,-74
24462,1,0,68,0,-68
24463,1,1,366,1379,1013
24464,1,0,38,0,-38
24465,1,1,241,1293,1052
24466,1,1,458,1229,771
24467,1,1,177,1236,1059
24468,0,0,1,0,-1
24469,1,1,127,1486,1359
24470,1,0,57,0,-57
24471,1,1,251,1384,1133
24472,1,1,504,1323,819
24473,0,0,27,0,-27
24474,0,0,35,0,-35
24475,1,1,343,1258,915
24476,0,0,70,0,-70
24477,1,0,0,0,0
24478,1,0,34,0,-34
24479,1,1,174,1501,1327
24480,0,0,15,0,-15
24481,0,0,58,0,-58
24482,1,0,6,0,-6
24483,0,0,73,0,-73
24484,1,0,19,0,-19
24485,0,0,135,0,-135
24486,0,0,1,0,-1
24487,1,1,416,1398,982
24488,1,0,1,0,-1
24489,1,1,256,1551,1295
24490,1,0,16,0,-16
24491,1,1,1978,1780,-198
24492,0,0,79,0,-79
24493,1,1,1113,1291,178
24494,1,0,67,0,-67
24495,1,0,73,0,-73
24496,0,0,25,0,-25
24497,1,0,4,0,-4
24498,0,0,45,0,-45
24499,1,0,167,0,-167
24500,1,1,98,1235,1137
24501,1,0,55,0,-55
24502,0,0,4,0,-4
24503,1,0,117,0,-117
24504,1,1,331,1279,948
24505,1,1,375,1269,894
24506,0,0,9,0,-9
24507,1,0,55,0,-55
24508,1,1,862,1400,538
24509,0,0,27,0,-27
24510,0,0,35,0,-35
24511,0,0,21,0,-21
24512,1,0,8,0,-8
24513,0,0,58,0,-58
24514,1,1,291,1835,1544
24515,1,1,375,1252,877
24516,1,1,980,1414,434
24517,1,0,42,0,-42
24518,0,0,51,0,-51
24519,0,0,11,0,-11
24520,1,0,62,0,-62
24521,1,1,30,1608,1578
24522,1,1,85,1485,1400
24523,0,0,25,0,-25
24524,0,0,209,0,-209
24525,1,0,13,0,-13
24526,1,0,18,0,-18
24527,0,0,11,0,-11
24528,0,0,61,0,-61
24529,1,1,116,1212,1096
24530,1,1,386,1863,1477
24531,0,0,8,0,-8
24532,0,0,52,0,-52
24533,0,0,47,0,-47
24534,1,0,42,0,-42
24535,0,0,25,0,-25
24536,0,0,68,0,-68
24537,0,0,49,0,-49
24538,1,0,61,0,-61
24539,1,0,44,0,-44
24540,1,0,21,0,-21
24541,0,0,23,0,-23
24542,1,0,23,0,-23
24543,0,0,94,0,-94
24544,1,0,12,0,-12
24545,1,0,74,0,-74
24546,0,0,80,0,-80
24547,1,0,68,0,-68
24548,1,1,724,1288,564
24549,1,0,30,0,-30
24550,1,0,10,0,-10
24551,1,1,364,1596,1232
24552,1,0,18,0,-18
24553,1,1,552,1214,662
24554,1,0,26,0,-26
24555,0,0,21,0,-21
24556,0,0,7,0,-7
24557,1,1,111,2228,2117
24558,0,0,10,0,-10
24559,1,0,25,0,-25
24560,1,0,145,0,-145
24561,1,0,237,0,-237
24562,1,0,14,0,-14
24563,1,1,1973,1400,-573
24564,0,0,50,0,-50
24565,0,0,27,0,-27
24566,1,1,221,1444,1223
24567,1,1,444,1540,1096
24568,1,1,783,1248,465
24569,0,0,169,0,-169
24570,1,1,338,3014,2676
24571,1,0,88,0,-88
24572,0,0,73,0,-73
24573,1,1,1673,1386,-287
24574,1,0,1,0,-1
24575,1,0,8,0,-8
24576,0,0,1,0,-1
24577,1,0,92,0,-92
24578,1,0,95,0,-95
24579,1,1,367,3638,3271
24580,1,1,191,1748,1557
24581,1,1,1039,1340,301
24582,1,0,66,0,-66
24583,1,1,357,1371,1014
24584,1,1,559,3558,2999
24585,1,1,411,1306,895
24586,0,0,12,0,-12
24587,0,0,13,0,-13
24588,1,0,62,0,-62
24589,1,0,49,0,-49
24590,1,1,108,1621,1513
24591,1,0,18,0,-18
24592,1,0,41,0,-41
24593,1,0,82,0,-82
24594,1,1,598,1468,870
24595,0,0,9,0,-9
24596,0,0,89,0,-89
24597,0,0,14,0,-14
24598,0,0,77,0,-77
24599,1,1,248,1297,1049
24600,1,1,992,1994,1002
24601,1,1,285,1322,1037
24602,1,0,34,0,-34
24603,1,0,12,0,-12
24604,1,0,40,0,-40
24605,0,0,8,0,-8
24606,1,1,669,1508,839
24607,0,0,16,0,-16
24608,1,0,154,0,-154
24609,0,0,13,0,-13
24610,0,0,161,0,-161
24611,0,0,34,0,-34
24612,1,1,615,1519,904
24613,0,0,129,0,-129
24614,0,0,228,0,-228
24615,1,1,77,1350,1273
24616,1,1,149,1350,1201
24617,0,0,169,0,-169
24618,1,0,145,0,-145
24619,1,0,19,0,-19
24620,0,0,52,0,-52
24621,1,1,1486,2697,1211
24622,1,0,126,0,-126
24623,1,1,976,2466,1490
24624,1,0,21,0,-21
24625,0,0,100,0,-100
24626,1,0,11,0,-11
24627,1,0,44,0,-44
24628,0,0,19,0,-19
24629,1,1,145,3079,2934
24630,1,1,230,1499,1269
24631,0,0,84,0,-84
24632,1,0,34,0,-34
24633,0,0,155,0,-155
24634,1,1,296,1270,974
24635,1,0,56,0,-56
24636,1,0,180,0,-180
24637,1,0,0,0,0
24638,1,1,314,1223,909
24639,0,0,6,0,-6
24640,1,0,5,0,-5
24641,1,1,757,1361,604
24642,0,0,38,0,-38
24643,0,0,12,0,-12
24644,1,1,121,1702,1581
24645,1,0,19,0,-19
24646,1,0,5,0,-5
24647,1,1,714,1417,703
24648,0,0,18,0,-18
24649,0,0,37,0,-37
24650,0,0,94,0,-94
24651,1,0,24,0,-24
24652,0,0,27,0,-27
24653,1,0,21,0,-21
24654,0,0,61,0,-61
24655,1,0,56,0,-56
24656,1,0,5,0,-5
24657,0,0,19,0,-19
24658,1,1,904,2173,1269
24659,0,0,66,0,-66
24660,1,0,16,0,-16
24661,1,0,3,0,-3
24662,0,0,82,0,-82
24663,0,0,16,0,-16
24664,0,0,28,0,-28
24665,1,0,144,0,-144
24666,1,1,164,1561,1397
24667,0,0,27,0,-27
24668,0,0,7,0,-7
24669,1,0,16,0,-16
24670,1,0,35,0,-35
24671,0,0,47,0,-47
24672,1,0,25,0,-25
24673,1,0,42,0,-42
24674,1,1,572,1331,759
24675,0,0,80,0,-80
24676,1,0,23,0,-23
24677,0,0,125,0,-125
24678,0,0,33,0,-33
24679,0,0,50,0,-50
24680,1,0,137,0,-137
24681,1,1,74,1382,1308
24682,1,1,648,1248,600
24683,1,0,25,0,-25
24684,1,1,328,1745,1417
24685,1,1,642,1360,718
24686,0,0,38,0,-38
24687,1,0,114,0,-114
24688,1,0,51,0,-51
24689,0,0,7,0,-7
24690,0,0,17,0,-17
24691,0,0,9,0,-9
24692,1,0,44,0,-44
24693,0,0,20,0,-20
24694,1,1,135,1624,1489
24695,0,0,12,0,-12
24696,0,0,64,0,-64
24697,1,1,647,1242,595
24698,1,1,281,1494,1213
24699,0,0,161,0,-161
24700,1,0,56,0,-56
24701,1,1,756,1319,563
24702,1,1,1016,1268,252
24703,0,0,106,0,-106
24704,0,0,8,0,-8
24705,0,0,18,0,-18
24706,1,1,412,1501,1089
24707,1,0,12,0,-12
24708,1,0,1,0,-1
24709,0,0,82,0,-82
24710,1,0,157,0,-157
24711,1,1,57,1546,1489
24712,0,0,40,0,-40
24713,1,0,22,0,-22
24714,1,0,46,0,-46
24715,1,0,63,0,-63
24716,1,1,299,1486,1187
24717,1,1,625,1355,730
24718,0,0,49,0,-49
24719,1,0,6,0,-6
24720,1,1,750,1261,511
24721,1,1,558,1428,870
24722,0,0,58,0,-58
24723,1,0,27,0,-27
24724,0,0,16,0,-16
24725,0,0,49,0,-49
24726,1,0,59,0,-59
24727,0,0,45,0,-45
24728,1,0,134,0,-134
24729,0,0,103,0,-103
24730,0,0,111,0,-111
24731,1,1,246,1439,1193
24732,1,1,800,1925,1125
24733,1,1,299,1465,1166
24734,0,0,17,0,-17
24735,1,1,388,1511,1123
24736,1,1,784,1221,437
24737,1,1,559,1657,1098
24738,0,0,86,0,-86
24739,0,0,9,0,-9
24740,1,0,41,0,-41
24741,1,0,170,0,-170
24742,1,0,3,0,-3
24743,1,0,3,0,-3
24744,0,0,12,0,-12
24745,1,0,103,0,-103
24746,1,1,1238,1200,-38
24747,0,0,40,0,-40
24748,0,0,3,0,-3
24749,1,0,89,0,-89
24750,0,0,11,0,-11
24751,1,0,16,0,-16
24752,1,0,106,0,-106
24753,0,0,187,0,-187
24754,0,0,38,0,-38
24755,1,1,305,1288,983
24756,1,1,136,1310,1174
24757,1,0,9,0,-9
24758,1,1,1861,1447,-414
24759,1,0,20,0,-20
24760,0,0,35,0,-35
24761,0,0,42,0,-42
24762,1,1,769,1292,523
24763,1,1,448,1539,1091
24764,0,0,20,0,-20
24765,0,0,0,0,0
24766,0,0,6,0,-6
24767,0,0,6,0,-6
24768,1,0,8,0,-8
24769,1,1,1293,1793,500
24770,1,1,1411,1476,65
24771,0,0,15,0,-15
24772,1,0,100,0,-100
24773,1,0,57,0,-57
24774,1,0,58,0,-58
24775,0,0,11,0,-11
24776,1,0,24,0,-24
24777,0,0,8,0,-8
24778,1,1,1037,1721,684
24779,1,1,383,1750,1367
24780,0,0,14,0,-14
24781,1,1,1349,1364,15
24782,1,1,823,1311,488
24783,1,0,43,0,-43
24784,0,0,92,0,-92
24785,0,0,25,0,-25
24786,1,0,36,0,-36
24787,1,1,152,1733,1581
24788,1,0,34,0,-34
24789,1,0,43,0,-43
24790,0,0,2,0,-2
24791,1,1,1264,1453,189
24792,1,1,691,2078,1387
24793,0,0,4,0,-4
24794,0,0,145,0,-145
24795,1,1,644,1918,1274
24796,0,0,86,0,-86
24797,0,0,21,0,-21
24798,1,1,197,1244,1047
24799,0,0,104,0,-104
24800,0,0,60,0,-60
24801,0,0,150,0,-150
24802,0,0,3,0,-3
24803,1,0,31,0,-31
24804,0,0,160,0,-160
24805,0,0,59,0,-59
24806,1,0,43,0,-43
24807,1,1,351,1310,959
24808,1,1,1247,1252,5
24809,0,0,54,0,-54
24810,1,0,27,0,-27
24811,1,0,49,0,-49
24812,1,1,143,1319,1176
24813,1,1,838,1244,406
24814,1,0,54,0,-54
24815,0,0,94,0,-94
24816,0,0,55,0,-55
24817,0,0,76,0,-76
24818,1,1,375,2756,2381
24819,0,0,5,0,-5
24820,0,0,9,0,-9
24821,0,0,103,0,-103
24822,0,0,29,0,-29
24823,1,1,858,1381,523
24824,1,0,53,0,-53
24825,1,0,1,0,-1
24826,1,1,565,1565,1000
24827,1,0,22,0,-22
24828,0,0,10,0,-10
24829,0,0,36,0,-36
24830,0,0,10,0,-10
24831,1,0,15,0,-15
24832,0,0,61,0,-61
24833,1,0,63,0,-63
24834,0,0,17,0,-17
24835,1,1,70,2622,2552
24836,1,1,374,1786,1412
24837,0,0,38,0,-38
24838,1,1,442,2530,2088
24839,0,0,171,0,-171
24840,0,0,40,0,-40
24841,0,0,4,0,-4
24842,1,1,307,1806,1499
24843,1,0,43,0,-43
24844,1,1,844,2149,1305
24845,0,0,33,0,-33
24846,1,0,214,0,-214
24847,0,0,8,0,-8
24848,0,0,30,0,-30
24849,0,0,200,0,-200
24850,0,0,170,0,-170
24851,0,0,42,0,-42
24852,1,1,1152,1368,216
24853,1,1,639,1496,857
24854,1,1,1112,1508,396
24855,0,0,34,0,-34
24856,0,0,19,0,-19
24857,1,1,1331,2143,812
24858,1,0,58,0,-58
24859,1,1,453,1389,936
24860,1,1,304,1337,1033
24861,0,0,37,0,-37
24862,0,0,2,0,-2
24863,1,1,357,1212,855
24864,0,0,9,0,-9
24865,0,0,50,0,-50
24866,1,1,183,1331,1148
24867,0,0,118,0,-118
24868,1,1,1252,1306,54
24869,1,1,302,1211,909
24870,1,0,2,0,-2
24871,1,1,753,1519,766
24872,1,1,217,1655,1438
24873,1,1,70,1337,1267
24874,1,1,41,1682,1641
24875,0,0,3,0,-3
24876,0,0,25,0,-25
24877,0,0,21,0,-21
24878,0,0,55,0,-55
24879,0,0,87,0,-87
24880,0,0,9,0,-9
24881,0,0,85,0,-85
24882,1,1,969,1281,312
24883,0,0,13,0,-13
24884,1,0,22,0,-22
24885,0,0,38,0,-38
24886,1,1,991,1284,293
24887,0,0,16,0,-16
24888,0,0,151,0,-151
24889,0,0,144,0,-144
24890,1,1,100,1439,1339
24891,0,0,73,0,-73
24892,0,0,22,0,-22
24893,0,0,7,0,-7
24894,1,1,475,2495,2020
24895,1,0,5,0,-5
24896,0,0,12,0,-12
24897,1,0,16,0,-16
24898,1,0,32,0,-32
24899,1,1,760,1340,580
24900,0,0,0,0,0
24901,1,0,7,0,-7
24902,1,1,149,1303,1154
24903,0,0,35,0,-35
24904,0,0,7,0,-7
24905,1,0,4,0,-4
24906,0,0,106,0,-106
24907,1,1,402,1774,1372
24908,1,0,5,0,-5
24909,1,1,214,1298,1084
24910,0,0,21,0,-21
24911,0,0,22,0,-22
24912,1,1,269,2218,1949
24913,0,0,36,0,-36
24914,1,0,31,0,-31
24915,0,0,36,0,-36
24916,1,1,576,2125,1549
24917,1,1,855,1401,546
24918,0,0,15,0,-15
24919,0,0,87,0,-87
24920,0,0,2,0,-2
24921,1,0,4,0,-4
24922,0,0,86,0,-86
24923,1,0,21,0,-21
24924,1,0,127,0,-127
24925,1,1,375,1248,873
24926,1,0,73,0,-73
24927,0,0,1,0,-1
24928,1,1,734,2088,1354
24929,1,0,103,0,-103
24930,1,0,141,0,-141
24931,1,1,195,1781,1586
24932,1,1,234,1536,1302
24933,1,1,185,2270,2085
24934,0,0,4,0,-4
24935,1,0,89,0,-89
24936,1,1,48,2429,2381
24937,1,1,328,1489,1161
24938,0,0,16,0,-16
24939,0,0,40,0,-40
24940,1,0,69,0,-69
24941,1,1,369,2519,2150
24942,1,1,330,1588,1258
24943,0,0,18,0,-18
24944,1,1,477,1258,781
24945,0,0,63,0,-63
24946,1,1,111,1565,1454
24947,0,0,5,0,-5
24948,1,0,95,0,-95
24949,1,1,1378,1232,-146
24950,1,1,796,1363,567
24951,1,1,43,2768,2725
24952,1,1,205,1409,1204
24953,0,0,5,0,-5
24954,0,0,7,0,-7
24955,0,0,29,0,-29
24956,0,0,32,0,-32
24957,1,1,129,1735,1606
24958,1,0,29,0,-29
24959,1,1,126,1302,1176
24960,1,0,29,0,-29
24961,1,0,29,0,-29
24962,1,0,207,0,-207
24963,0,0,90,0,-90
24964,1,0,93,0,-93
24965,1,0,62,0,-62
24966,0,0,62,0,-62
24967,1,0,78,0,-78
24968,1,0,144,0,-144
24969,0,0,36,0,-36
24970,1,0,195,0,-195
24971,1,0,149,0,-149
24972,1,1,781,1464,683
24973,1,1,805,1774,969
24974,0,0,62,0,-62
24975,1,0,42,0,-42
24976,0,0,25,0,-25
24977,1,0,3,0,-3
24978,1,0,81,0,-81
24979,1,0,34,0,-34
24980,0,0,4,0,-4
24981,1,1,252,1229,977
24982,1,0,37,0,-37
24983,1,1,95,3686,3591
24984,0,0,13,0,-13
24985,1,0,10,0,-10
24986,1,0,89,0,-89
24987,0,0,32,0,-32
24988,1,1,78,3077,2999
24989,0,0,10,0,-10
24990,0,0,38,0,-38
24991,1,0,169,0,-169
24992,1,0,51,0,-51
24993,1,1,1319,1299,-20
24994,0,0,84,0,-84
24995,0,0,94,0,-94
24996,1,0,28,0,-28
24997,1,0,14,0,-14
24998,0,0,19,0,-19
24999,1,1,2527,1577,-950
25000,0,0,15,0,-15
25001,0,0,10,0,-10
25002,0,0,46,0,-46
25003,1,1,257,1709,1452
25004,1,0,103,0,-103
25005,0,0,87,0,-87
25006,1,1,1030,2222,1192
25007,0,0,18,0,-18
25008,1,0,13,0,-13
25009,0,0,31,0,-31
25010,1,0,54,0,-54
25011,1,1,384,1223,839
25012,0,0,13,0,-13
25013,0,0,55,0,-55
25014,1,0,62,0,-62
25015,1,1,207,1327,1120
25016,1,0,44,0,-44
25017,1,1,392,1821,1429
25018,1,1,347,1365,1018
25019,1,0,43,0,-43
25020,1,1,488,1236,748
25021,1,0,98,0,-98
25022,1,0,36,0,-36
25023,0,0,0,0,0
25024,1,1,638,1446,808
25025,1,0,27,0,-27
25026,1,1,753,1525,772
25027,0,0,63,0,-63
25028,1,0,20,0,-20
25029,0,0,46,0,-46
25030,1,1,455,1204,749
25031,1,0,78,0,-78
25032,1,1,225,1294,1069
25033,1,1,62,1275,1213
25034,1,1,159,1968,1809
25035,0,0,5,0,-5
25036,1,1,182,1529,1347
25037,1,0,25,0,-25
25038,1,0,3,0,-3
25039,0,0,45,0,-45
25040,1,1,1193,1437,244
25041,1,1,449,1627,1178
25042,1,0,43,0,-43
25043,1,0,28,0,-28
25044,1,1,404,1621,1217
25045,0,0,5,0,-5
25046,1,1,596,1342,746
25047,0,0,40,0,-40
25048,0,0,25,0,-25
25049,1,0,152,0,-152
25050,0,0,6,0,-6
25051,1,1,122,1483,1361
25052,0,0,46,0,-46
25053,0,0,59,0,-59
25054,0,0,26,0,-26
25055,1,1,138,1629,1491
25056,1,0,68,0,-68
25057,1,1,71,1214,1143
25058,0,0,87,0,-87
25059,0,0,128,0,-128
25060,0,0,9,0,-9
25061,1,1,1776,3048,1272
25062,1,1,737,1488,751
25063,0,0,65,0,-65
25064,1,0,139,0,-139
25065,1,1,576,1755,1179
25066,1,0,15,0,-15
25067,0,0,24,0,-24
25068,1,0,25,0,-25
25069,1,1,416,1573,1157
25070,0,0,13,0,-13
25071,0,0,5,0,-5
25072,1,0,6,0,-6
25073,0,0,114,0,-114
25074,1,0,54,0,-54
25075,1,1,358,1339,981
25076,0,0,150,0,-150
25077,1,1,1026,1598,572
25078,1,1,237,1281,1044
25079,0,0,4,0,-4
25080,1,0,0,0,0
25081,1,0,18,0,-18
25082,1,0,26,0,-26
25083,0,0,28,0,-28
25084,1,1,590,1688,1098
25085,1,1,81,1273,1192
25086,1,0,123,0,-123
25087,1,0,7,0,-7
25088,1,0,1,0,-1
25089,0,0,2,0,-2
25090,1,0,21,0,-21
25091,1,0,42,0,-42
25092,1,0,80,0,-80
25093,1,0,146,0,-146
25094,1,0,1,0,-1
25095,1,1,1009,1664,655
25096,0,0,4,0,-4
25097,0,0,6,0,-6
25098,1,1,631,1375,744
25099,0,0,27,0,-27
25100,1,0,1,0,-1
25101,0,0,23,0,-23
25102,0,0,5,0,-5
25103,1,0,304,0,-304
25104,1,1,1073,1341,268
25105,1,1,288,1784,1496
25106,1,1,1623,1892,269
25107,1,0,4,0,-4
25108,0,0,72,0,-72
25109,1,0,111,0,-111
25110,1,1,582,1480,898
25111,0,0,42,0,-42
25112,0,0,3,0,-3
25113,0,0,12,0,-12
25114,1,0,1,0,-1
25115,0,0,30,0,-30
25116,0,0,48,0,-48
25117,1,1,300,1387,1087
25118,1,0,15,0,-15
25119,0,0,89,0,-89
25120,0,0,14,0,-14
25121,1,0,7,0,-7
25122,0,0,2,0,-2
25123,0,0,95,0,-95
25124,1,0,105,0,-105
25125,1,0,87,0,-87
25126,0,0,77,0,-77
25127,1,1,4,1265,1261
25128,1,1,84,1392,1308
25129,0,0,37,0,-37
25130,1,1,416,1750,1334
25131,0,0,25,0,-25
25132,1,1,742,1459,717
25133,0,0,68,0,-68
25134,1,0,53,0,-53
25135,0,0,7,0,-7
25136,1,0,39,0,-39
25137,1,1,192,1476,1284
25138,1,0,43,0,-43
25139,1,1,120,1236,1116
25140,1,1,818,1202,384
25141,1,0,47,0,-47
25142,0,0,17,0,-17
25143,1,0,131,0,-131
25144,0,0,26,0,-26
25145,0,0,16,0,-16
25146,1,1,177,1865,1688
25147,1,1,152,1397,1245
25148,0,0,107,0,-107
25149,0,0,49,0,-49
25150,0,0,1,0,-1
25151,1,1,82,1218,1136
25152,0,0,230,0,-230
25153,1,0,199,0,-199
25154,0,0,102,0,-102
25155,1,0,2,0,-2
25156,1,0,38,0,-38
25157,1,0,115,0,-115
25158,0,0,138,0,-138
25159,0,0,98,0,-98
25160,0,0,60,0,-60
25161,1,1,1748,1410,-338
25162,1,0,77,0,-77
25163,1,0,181,0,-181
25164,1,0,48,0,-48
25165,0,0,26,0,-26
25166,1,0,114,0,-114
25167,0,0,8,0,-8
25168,0,0,14,0,-14
25169,1,1,1485,1413,-72
25170,0,0,1,0,-1
25171,0,0,15,0,-15
25172,1,1,232,1392,1160
25173,0,0,10,0,-10
25174,1,1,533,2386,1853
25175,1,0,23,0,-23
25176,1,0,25,0,-25
25177,1,1,79,1417,1338
25178,0,0,0,0,0
25179,0,0,200,0,-200
25180,1,1,1146,1521,375
25181,1,1,235,1641,1406
25182,1,1,710,1237,527
25183,0,0,55,0,-55
25184,1,1,850,1365,515
25185,0,0,76,0,-76
25186,1,0,119,0,-119
25187,1,0,26,0,-26
25188,1,0,134,0,-134
25189,1,1,0,1222,1222
25190,1,1,274,1719,1445
25191,1,1,446,2143,1697
25192,0,0,15,0,-15
25193,1,0,2,0,-2
25194,1,1,563,1379,816
25195,0,0,51,0,-51
25196,0,0,24,0,-24
25197,1,0,98,0,-98
25198,1,1,481,1241,760
25199,0,0,76,0,-76
25200,0,0,29,0,-29
25201,0,0,63,0,-63
25202,1,1,533,1342,809
25203,1,0,74,0,-74
25204,1,0,82,0,-82
25205,1,1,807,1273,466
25206,0,0,4,0,-4
25207,0,0,12,0,-12
25208,0,0,97,0,-97
25209,1,0,21,0,-21
25210,0,0,47,0,-47
25211,0,0,13,0,-13
25212,0,0,6,0,-6
25213,1,1,349,1680,1331
25214,1,0,13,0,-13
25215,1,1,133,1205,1072
25216,1,0,17,0,-17
25217,1,0,1,0,-1
25218,0,0,56,0,-56
25219,0,0,8,0,-8
25220,0,0,33,0,-33
25221,0,0,16,0,-16
25222,0,0,51,0,-51
25223,1,0,9,0,-9
25224,1,0,54,0,-54
25225,0,0,43,0,-43
25226,1,0,4,0,-4
25227,0,0,22,0,-22
25228,0,0,35,0,-35
25229,0,0,7,0,-7
25230,0,0,26,0,-26
25231,1,0,24,0,-24
25232,1,0,168,0,-168
25233,0,0,11,0,-11
25234,0,0,7,0,-7
25235,1,0,23,0,-23
25236,1,0,138,0,-138
25237,1,1,329,1202,873
25238,0,0,21,0,-21
25239,1,1,216,1644,1428
25240,0,0,45,0,-45
25241,1,1,1283,1307,24
25242,1,1,305,1320,1015
25243,0,0,20,0,-20
25244,0,0,41,0,-41
25245,1,0,14,0,-14
25246,0,0,0,0,0
25247,1,0,51,0,-51
25248,1,1,1378,3924,2546
25249,0,0,3,0,-3
25250,1,0,7,0,-7
25251,1,1,756,1655,899
25252,1,1,236,1208,972
25253,1,0,108,0,-108
25254,1,1,75,1367,1292
25255,1,1,903,1342,439
25256,0,0,1,0,-1
25257,0,0,60,0,-60
25258,1,0,114,0,-114
25259,0,0,64,0,-64
25260,1,1,423,1296,873
25261,1,0,59,0,-59
25262,1,0,9,0,-9
25263,1,0,54,0,-54
25264,0,0,66,0,-66
25265,1,1,577,2067,1490
25266,1,1,482,1374,892
25267,1,0,18,0,-18
25268,1,1,294,1354,1060
25269,0,0,63,0,-63
25270,0,0,1,0,-1
25271,0,0,0,0,0
25272,0,0,53,0,-53
25273,0,0,1,0,-1
25274,1,0,66,0,-66
25275,1,0,64,0,-64
25276,0,0,22,0,-22
25277,1,0,21,0,-21
25278,1,0,1,0,-1
25279,1,1,498,1736,1238
25280,1,1,477,1807,1330
25281,1,0,0,0,0
25282,1,0,7,0,-7
25283,0,0,32,0,-32
25284,1,1,447,1283,836
25285,1,0,33,0,-33
25286,1,0,12,0,-12
25287,1,0,5,0,-5
25288,1,0,16,0,-16
25289,1,0,9,0,-9
25290,0,0,110,0,-110
25291,1,1,412,1765,1353
25292,1,0,11,0,-11
25293,1,0,16,0,-16
25294,1,0,92,0,-92
25295,0,0,35,0,-35
25296,0,0,63,0,-63
25297,0,0,60,0,-60
25298,0,0,22,0,-22
25299,1,1,87,1622,1535
25300,0,0,119,0,-119
25301,0,0,26,0,-26
25302,0,0,18,0,-18
25303,1,0,166,0,-166
25304,0,0,77,0,-77
25305,1,1,268,1213,945
25306,1,1,263,1413,1150
25307,1,1,754,1211,457
25308,1,0,66,0,-66
25309,0,0,23,0,-23
25310,1,0,37,0,-37
25311,1,1,111,1229,1118
25312,0,0,29,0,-29
25313,1,0,13,0,-13
25314,1,1,387,2106,1719
25315,1,0,29,0,-29
25316,1,1,282,1499,1217
25317,0,0,91,0,-91
25318,1,1,319,1440,1121
25319,0,0,17,0,-17
25320,0,0,142,0,-142
25321,1,1,378,1485,1107
25322,0,0,111,0,-111
25323,1,0,46,0,-46
25324,1,0,94,0,-94
25325,1,0,9,0,-9
25326,0,0,16,0,-16
25327,0,0,162,0,-162
25328,1,0,4,0,-4
25329,1,0,85,0,-85
25330,1,1,150,1339,1189
25331,0,0,61,0,-61
25332,0,0,9,0,-9
25333,1,1,122,1796,1674
25334,1,0,71,0,-71
25335,0,0,23,0,-23
25336,1,1,341,2900,2559
25337,1,0,36,0,-36
25338,0,0,124,0,-124
25339,1,1,160,1356,1196
25340,0,0,20,0,-20
25341,0,0,29,0,-29
25342,0,0,46,0,-46
25343,0,0,4,0,-4
25344,0,0,16,0,-16
25345,1,1,104,1229,1125
25346,1,1,230,1425,1195
25347,1,1,123,1207,1084
25348,0,0,102,0,-102
25349,1,1,79,1244,1165
25350,0,0,77,0,-77
25351,1,1,1077,1303,226
25352,1,0,68,0,-68
25353,0,0,48,0,-48
25354,0,0,23,0,-23
25355,1,0,53,0,-53
25356,1,1,1142,2265,1123
25357,1,0,9,0,-9
25358,1,1,112,1302,1190
25359,0,0,6,0,-6
25360,1,0,47,0,-47
25361,0,0,23,0,-23
25362,1,1,124,1559,1435
25363,0,0,10,0,-10
25364,1,0,28,0,-28
25365,1,1,640,1647,1007
25366,1,0,83,0,-83
25367,0,0,96,0,-96
25368,1,0,72,0,-72
25369,1,0,9,0,-9
25370,0,0,26,0,-26
25371,1,0,9,0,-9
25372,1,1,228,1234,1006
25373,1,0,0,0,0
25374,0,0,57,0,-57
25375,1,0,104,0,-104
25376,1,1,1203,1346,143
25377,0,0,22,0,-22
25378,0,0,19,0,-19
25379,0,0,60,0,-60
25380,0,0,36,0,-36
25381,0,0,26,0,-26
25382,1,0,7,0,-7
25383,1,1,620,1257,637
25384,0,0,22,0,-22
25385,0,0,50,0,-50
25386,0,0,22,0,-22
25387,0,0,15,0,-15
25388,0,0,31,0,-31
25389,1,0,77,0,-77
25390,1,0,6,0,-6
25391,0,0,69,0,-69
25392,1,0,32,0,-32
25393,1,0,44,0,-44
25394,0,0,10,0,-10
25395,0,0,84,0,-84
25396,1,0,10,0,-10
25397,1,0,10,0,-10
25398,1,1,339,1322,983
25399,1,1,8,1493,1485
25400,0,0,21,0,-21
25401,0,0,6,0,-6
25402,0,0,57,0,-57
25403,1,0,127,0,-127
25404,1,0,130,0,-130
25405,1,1,1236,1302,66
25406,0,0,16,0,-16
25407,1,1,198,1236,1038
25408,1,1,448,1228,780
