ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
23197,1,1,691,1434,743
23198,1,0,43,0,-43
23199,0,0,52,0,-52
23200,1,1,858,1481,623
23201,1,0,1,0,-1
23202,0,0,62,0,-62
23203,1,0,20,0,-20
23204,1,0,68,0,-68
23205,1,0,18,0,-18
23206,1,0,145,0,-145
23207,1,0,91,0,-91
23208,0,0,81,0,-81
23209,1,1,1730,1794,64
23210,0,0,0,0,0
23211,1,0,6,0,-6
23212,1,1,39,1291,1252
23213,1,0,7,0,-7
23214,1,0,22,0,-22
23215,1,1,700,1253,553
23216,1,1,1864,1442,-422
23217,1,0,0,0,0
23218,1,0,35,0,-35
23219,0,0,189,0,-189
23220,1,1,302,1986,1684
23221,1,0,95,0,-95
23222,1,1,1228,3388,2160
23223,0,0,8,0,-8
23224,0,0,218,0,-218
23225,1,0,221,0,-221
23226,1,1,313,1339,1026
23227,1,0,62,0,-62
23228,1,0,12,0,-12
23229,0,0,31,0,-31
23230,0,0,59,0,-59
23231,0,0,3,0,-3
23232,1,0,176,0,-176
23233,1,1,626,3187,2561
23234,1,1,195,3845,3650
23235,0,0,47,0,-47
23236,1,1,269,1284,1015
23237,1,0,73,0,-73
23238,1,0,44,0,-44
23239,1,0,12,0,-12
23240,0,0,110,0,-110
23241,0,0,3,0,-3
23242,1,0,18,0,-18
23243,1,0,33,0,-33
23244,1,0,45,0,-45
23245,1,0,42,0,-42
23246,1,0,32,0,-32
23247,0,0,15,0,-15
23248,0,0,119,0,-119
23249,1,0,35,0,-35
23250,0,0,12,0,-12
23251,0,0,54,0,-54
23252,1,1,245,1278,1033
23253,1,1,1091,2396,1305
23254,0,0,3,0,-3
23255,0,0,79,0,-79
23256,0,0,29,0,-29
23257,0,0,63,0,-63
23258,1,0,4,0,-4
23259,0,0,0,0,0
23260,0,0,3,0,-3
23261,0,0,51,0,-51
23262,0,0,15,0,-15
23263,0,0,34,0,-34
23264,0,0,5,0,-5
23265,1,1,191,1474,1283
23266,0,0,38,0,-38
23267,0,0,6,0,-6
23268,1,1,839,1542,703
23269,0,0,37,0,-37
23270,1,1,1173,1603,430
23271,0,0,14,0,-14
23272,0,0,24,0,-24
23273,0,0,10,0,-10
23274,1,1,432,1299,867
23275,0,0,55,0,-55
23276,1,0,19,0,-19
23277,1,0,11,0,-11
23278,1,0,29,0,-29
23279,1,0,20,0,-20
23280,0,0,23,0,-23
23281,0,0,9,0,-9
23282,1,1,125,1728,1603
23283,1,1,1163,1448,285
23284,1,1,379,1347,968
23285,1,1,270,1710,1440
23286,1,0,11,0,-11
23287,1,1,48,1696,1648
23288,1,1,1083,1260,177
23289,0,0,13,0,-13
23290,1,1,688,2576,1888
23291,1,0,58,0,-58
23292,1,1,1571,1751,180
23293,0,0,25,0,-25
23294,1,1,641,1366,725
23295,0,0,36,0,-36
23296,0,0,193,0,-193
23297,0,0,34,0,-34
23298,1,0,41,0,-41
23299,1,1,180,1267,1087
23300,1,1,1303,2273,970
23301,1,1,297,1215,918
23302,1,1,1075,1531,456
23303,0,0,49,0,-49
23304,0,0,5,0,-5
23305,1,0,102,0,-102
23306,1,0,4,0,-4
23307,0,0,47,0,-47
23308,0,0,45,0,-45
23309,0,0,22,0,-22
23310,1,0,195,0,-195
23311,0,0,22,0,-22
23312,1,0,54,0,-54
23313,0,0,3,0,-3
23314,0,0,134,0,-134
23315,1,1,714,1338,624
23316,0,0,8,0,-8
23317,1,0,149,0,-149
23318,0,0,23,0,-23
23319,1,0,66,0,-66
23320,1,0,75,0,-75
23321,1,0,1,0,-1
23322,1,0,3,0,-3
23323,1,1,666,1227,561
23324,1,0,15,0,-15
23325,1,0,7,0,-7
23326,1,0,39,0,-39
23327,1,0,70,0,-70
23328,0,0,111,0,-111
23329,1,1,1219,1556,337
23330,1,0,18,0,-18
23331,1,0,7,0,-7
23332,1,0,43,0,-43
23333,0,0,105,0,-105
23334,1,1,433,1348,915
23335,0,0,52,0,-52
23336,1,0,0,0,0
23337,0,0,67,0,-67
23338,1,1,75,1251,1176
23339,1,0,3,0,-3
23340,1,1,844,1465,621
23341,1,0,40,0,-40
23342,0,0,23,0,-23
23343,1,1,159,1506,1347
23344,1,0,2,0,-2
23345,1,1,54,1346,1292
23346,1,0,31,0,-31
23347,1,1,403,2040,1637
23348,1,1,162,1367,1205
23349,1,1,84,1900,1816
23350,0,0,11,0,-11
23351,1,0,1,0,-1
23352,0,0,45,0,-45
23353,0,0,113,0,-113
23354,1,1,499,1469,970
23355,1,1,419,1468,1049
23356,1,0,33,0,-33
23357,1,1,248,1219,971
23358,0,0,1,0,-1
23359,1,1,60,1300,1240
23360,1,1,394,1367,973
23361,1,0,37,0,-37
23362,0,0,1,0,-1
23363,1,0,60,0,-60
23364,1,1,81,1264,1183
23365,1,1,184,1502,1318
23366,1,1,271,3958,3687
23367,1,1,472,1396,924
23368,1,1,1390,1313,-77
23369,0,0,13,0,-13
23370,0,0,60,0,-60
23371,0,0,14,0,-14
23372,1,0,34,0,-34
23373,0,0,0,0,0
23374,0,0,55,0,-55
23375,1,0,199,0,-199
23376,0,0,41,0,-41
23377,0,0,35,0,-35
23378,1,1,221,1202,981
23379,0,0,40,0,-40
23380,1,0,52,0,-52
23381,0,0,3,0,-3
23382,1,0,88,0,-88
23383,1,1,1314,1287,-27
23384,0,0,25,0,-25
23385,1,0,79,0,-79
23386,0,0,79,0,-79
23387,0,0,12,0,-12
23388,0,0,5,0,-5
23389,0,0,16,0,-16
23390,1,1,1451,1610,159
23391,1,1,20,1860,1840
23392,0,0,82,0,-82
23393,0,0,0,0,0
23394,0,0,56,0,-56
23395,1,0,47,0,-47
23396,1,0,33,0,-33
23397,1,0,167,0,-167
23398,1,1,930,1427,497
23399,1,1,649,1239,590
23400,0,0,5,0,-5
23401,1,0,77,0,-77
23402,1,0,57,0,-57
23403,0,0,12,0,-12
23404,1,1,408,1317,909
23405,0,0,59,0,-59
23406,1,0,43,0,-43
23407,1,0,47,0,-47
23408,0,0,0,0,0
23409,1,1,742,1638,896
23410,1,0,50,0,-50
23411,0,0,10,0,-10
23412,0,0,13,0,-13
23413,1,1,516,1481,965
23414,1,1,459,1245,786
23415,0,0,32,0,-32
23416,1,0,48,0,-48
23417,1,0,70,0,-70
23418,1,1,545,1530,985
23419,0,0,27,0,-27
23420,1,0,25,0,-25
23421,1,0,1,0,-1
23422,1,1,1558,1409,-149
23423,1,0,41,0,-41
23424,0,0,69,0,-69
23425,1,0,50,0,-50
23426,1,0,6,0,-6
23427,1,1,311,1246,935
23428,1,1,191,1204,1013
23429,0,0,3,0,-3
23430,0,0,16,0,-16
23431,1,1,263,1489,1226
23432,1,0,19,0,-19
23433,1,0,40,0,-40
23434,0,0,2,0,-2
23435,0,0,78,0,-78
23436,0,0,26,0,-26
23437,1,0,101,0,-101
23438,0,0,64,0,-64
23439,0,0,15,0,-15
23440,0,0,68,0,-68
23441,0,0,11,0,-11
23442,1,0,12,0,-12
23443,1,0,123,0,-123
23444,0,0,18,0,-18
23445,1,1,64,1267,1203
23446,1,0,2,0,-2
23447,0,0,21,0,-21
23448,0,0,163,0,-163
23449,0,0,42,0,-42
23450,1,1,638,1700,1062
23451,0,0,28,0,-28
23452,1,1,263,1311,1048
23453,0,0,15,0,-15
23454,1,0,150,0,-150
23455,0,0,24,0,-24
23456,1,1,1768,1428,-340
23457,0,0,97,0,-97
23458,1,1,238,1285,1047
23459,1,1,193,1357,1164
23460,1,0,16,0,-16
23461,0,0,2,0,-2
23462,0,0,89,0,-89
23463,0,0,2,0,-2
23464,1,0,44,0,-44
23465,1,1,694,2225,1531
23466,0,0,80,0,-80
23467,1,1,410,1899,1489
23468,1,0,6,0,-6
23469,1,1,694,1222,528
23470,1,0,22,0,-22
23471,1,0,11,0,-11
23472,1,0,10,0,-10
23473,1,1,101,1304,1203
23474,0,0,48,0,-48
23475,1,0,103,0,-103
23476,1,0,182,0,-182
23477,1,1,69,2276,2207
23478,0,0,40,0,-40
23479,0,0,98,0,-98
23480,0,0,47,0,-47
23481,0,0,9,0,-9
23482,1,1,82,1228,1146
23483,0,0,8,0,-8
23484,0,0,6,0,-6
23485,1,1,465,1480,1015
23486,1,0,18,0,-18
23487,0,0,32,0,-32
23488,0,0,57,0,-57
23489,0,0,42,0,-42
23490,0,0,145,0,-145
23491,0,0,107,0,-107
23492,0,0,3,0,-3
23493,1,0,105,0,-105
23494,0,0,49,0,-49
23495,1,1,216,1471,1255
23496,1,0,35,0,-35
23497,0,0,24,0,-24
23498,1,1,466,1563,1097
23499,0,0,44,0,-44
23500,1,1,906,1522,616
23501,1,1,118,1368,1250
23502,0,0,5,0,-5
23503,1,1,213,4649,4436
23504,1,1,230,1201,971
23505,0,0,82,0,-82
23506,1,1,1160,1744,584
23507,0,0,58,0,-58
23508,0,0,17,0,-17
23509,1,0,67,0,-67
23510,1,0,60,0,-60
23511,1,1,387,1253,866
23512,0,0,18,0,-18
23513,1,0,29,0,-29
23514,0,0,4,0,-4
23515,0,0,37,0,-37
23516,0,0,14,0,-14
23517,0,0,199,0,-199
23518,0,0,18,0,-18
23519,0,0,39,0,-39
23520,1,1,1312,1344,32
23521,1,0,91,0,-91
23522,1,0,24,0,-24
23523,0,0,7,0,-7
23524,1,0,19,0,-19
23525,0,0,49,0,-49
23526,1,1,448,1709,1261
23527,0,0,12,0,-12
23528,1,1,247,1510,1263
23529,0,0,187,0,-187
23530,1,0,29,0,-29
23531,0,0,84,0,-84
23532,1,0,194,0,-194
23533,1,0,13,0,-13
23534,0,0,51,0,-51
23535,1,1,40,1386,1346
23536,1,1,37,1816,1779
23537,0,0,157,0,-157
23538,0,0,3,0,-3
23539,1,1,606,1216,610
23540,0,0,164,0,-164
23541,1,1,407,1263,856
23542,1,1,114,1888,1774
23543,0,0,13,0,-13
23544,1,1,235,1216,981
23545,1,0,52,0,-52
23546,1,0,159,0,-159
23547,1,1,20,1537,1517
23548,0,0,41,0,-41
23549,1,1,677,1697,1020
23550,1,0,220,0,-220
23551,0,0,28,0,-28
23552,1,1,585,1268,683
23553,1,0,26,0,-26
23554,1,1,221,2000,1779
23555,0,0,14,0,-14
23556,1,0,57,0,-57
23557,1,1,572,1403,831
23558,1,1,168,1522,1354
23559,0,0,72,0,-72
23560,0,0,37,0,-37
23561,1,0,10,0,-10
23562,1,0,103,0,-103
23563,0,0,103,0,-103
23564,0,0,30,0,-30
23565,1,0,63,0,-63
23566,0,0,6,0,-6
23567,0,0,167,0,-167
23568,1,1,548,1363,815
23569,1,1,177,1211,1034
23570,1,1,518,1545,1027
23571,1,0,17,0,-17
23572,1,1,139,1242,1103
23573,1,0,70,0,-70
23574,0,0,195,0,-195
23575,1,0,4,0,-4
23576,1,1,200,1395,1195
23577,1,0,90,0,-90
23578,1,0,36,0,-36
23579,1,0,16,0,-16
23580,0,0,60,0,-60
23581,1,0,46,0,-46
23582,0,0,68,0,-68
23583,1,1,475,1216,741
23584,1,0,169,0,-169
23585,0,0,16,0,-16
23586,1,1,48,1385,1337
23587,1,0,18,0,-18
23588,0,0,0,0,0
23589,0,0,7,0,-7
23590,1,0,19,0,-19
23591,1,0,11,0,-11
23592,0,0,41,0,-41
23593,1,1,268,1492,1224
23594,1,1,77,1375,1298
23595,0,0,43,0,-43
23596,1,0,23,0,-23
23597,1,0,9,0,-9
23598,0,0,117,0,-117
23599,0,0,5,0,-5
23600,1,0,33,0,-33
23601,1,1,1857,3279,1422
23602,0,0,11,0,-11
23603,1,0,38,0,-38
23604,0,0,20,0,-20
23605,1,0,33,0,-33
23606,0,0,54,0,-54
23607,1,1,606,2042,1436
23608,1,1,125,1354,1229
23609,0,0,56,0,-56
23610,1,0,28,0,-28
23611,1,1,466,1328,862
23612,1,0,28,0,-28
23613,1,1,180,2704,2524
23614,0,0,4,0,-4
23615,1,0,35,0,-35
23616,0,0,8,0,-8
23617,0,0,68,0,-68
23618,1,1,1059,1338,279
23619,1,1,1836,1310,-526
23620,1,1,243,2374,2131
23621,1,1,535,1260,725
23622,0,0,81,0,-81
23623,0,0,33,0,-33
23624,1,1,424,1696,1272
23625,0,0,93,0,-93
23626,0,0,17,0,-17
23627,0,0,43,0,-43
23628,1,0,66,0,-66
23629,0,0,12,0,-12
23630,0,0,92,0,-92
23631,0,0,112,0,-112
23632,1,0,9,0,-9
23633,0,0,10,0,-10
23634,0,0,99,0,-99
23635,1,0,96,0,-96
23636,0,0,63,0,-63
23637,1,1,231,2572,2341
23638,1,1,274,1439,1165
23639,1,0,58,0,-58
23640,0,0,15,0,-15
23641,0,0,263,0,-263
23642,1,1,135,1418,1283
23643,1,0,64,0,-64
23644,0,0,34,0,-34
23645,1,1,111,1351,1240
23646,0,0,2,0,-2
23647,0,0,40,0,-40
23648,1,0,2,0,-2
23649,1,0,80,0,-80
23650,0,0,59,0,-59
23651,0,0,26,0,-26
23652,1,0,82,0,-82
23653,0,0,7,0,-7
23654,1,1,251,1545,1294
23655,0,0,9,0,-9
23656,0,0,10,0,-10
23657,0,0,102,0,-102
23658,1,0,12,0,-12
23659,1,1,161,1407,1246
23660,1,1,483,1358,875
23661,1,0,55,0,-55
23662,1,1,769,1695,926
23663,0,0,4,0,-4
23664,1,0,41,0,-41
23665,1,0,103,0,-103
23666,1,1,755,2230,1475
23667,1,0,74,0,-74
23668,0,0,5,0,-5
23669,0,0,72,0,-72
23670,0,0,5,0,-5
23671,0,0,66,0,-66
23672,0,0,69,0,-69
23673,1,0,17,0,-17
23674,1,1,806,1279,473
23675,0,0,83,0,-83
23676,1,1,318,1538,1220
23677,0,0,91,0,-91
23678,1,1,169,1475,1306
23679,1,0,228,0,-228
23680,0,0,86,0,-86
23681,0,0,44,0,-44
23682,1,1,455,1715,1260
23683,1,1,453,1545,1092
23684,1,0,17,0,-17
23685,1,0,22,0,-22
23686,1,1,255,1417,1162
23687,1,1,383,1246,863
23688,1,1,797,1985,1188
23689,1,1,865,1201,336
23690,0,0,40,0,-40
23691,0,0,97,0,-97
23692,1,1,1749,3079,1330
23693,0,0,76,0,-76
23694,0,0,7,0,-7
23695,0,0,87,0,-87
23696,0,0,21,0,-21
23697,0,0,9,0,-9
23698,0,0,53,0,-53
23699,0,0,23,0,-23
23700,1,0,74,0,-74
23701,0,0,152,0,-152
23702,1,0,69,0,-69
23703,1,0,70,0,-70
23704,1,0,25,0,-25
23705,1,0,3,0,-3
23706,0,0,12,0,-12
23707,0,0,16,0,-16
23708,1,0,50,0,-50
23709,0,0,20,0,-20
23710,1,1,41,1202,1161
23711,1,0,64,0,-64
23712,0,0,25,0,-25
23713,1,0,43,0,-43
23714,0,0,72,0,-72
23715,0,0,80,0,-80
23716,0,0,16,0,-16
23717,1,1,507,1531,1024
23718,0,0,22,0,-22
23719,1,1,1395,3150,1755
23720,1,0,84,0,-84
23721,1,0,5,0,-5
23722,1,1,1481,1679,198
23723,0,0,1,0,-1
23724,1,1,288,1273,985
23725,1,1,427,2452,2025
23726,1,1,456,1498,1042
23727,1,1,913,2169,1256
23728,0,0,30,0,-30
23729,0,0,14,0,-14
23730,1,1,244,1401,1157
23731,0,0,80,0,-80
23732,1,1,976,1339,363
23733,1,0,0,0,0
23734,1,0,5,0,-5
23735,0,0,199,0,-199
23736,0,0,84,0,-84
23737,0,0,170,0,-170
23738,0,0,64,0,-64
23739,1,1,1517,1378,-139
23740,1,1,243,1851,1608
23741,1,0,29,0,-29
23742,0,0,24,0,-24
23743,1,1,155,1506,1351
23744,0,0,12,0,-12
23745,0,0,4,0,-4
23746,0,0,139,0,-139
23747,1,1,843,1511,668
23748,1,0,151,0,-151
23749,0,0,2,0,-2
23750,0,0,18,0,-18
23751,1,1,403,1294,891
23752,1,1,1081,1595,514
23753,1,1,125,2130,2005
23754,0,0,52,0,-52
23755,1,0,47,0,-47
23756,1,0,4,0,-4
23757,0,0,113,0,-113
23758,1,1,280,1526,1246
23759,0,0,42,0,-42
23760,0,0,16,0,-16
23761,1,0,98,0,-98
23762,1,0,20,0,-20
23763,0,0,53,0,-53
23764,1,0,9,0,-9
23765,1,1,217,1237,1020
23766,0,0,59,0,-59
23767,1,1,281,3707,3426
23768,0,0,94,0,-94
23769,0,0,66,0,-66
23770,0,0,3,0,-3
23771,1,1,566,1300,734
23772,1,1,1475,1463,-12
23773,0,0,13,0,-13
23774,1,0,23,0,-23
23775,1,1,1118,2848,1730
23776,1,0,1,0,-1
23777,0,0,237,0,-237
23778,0,0,65,0,-65
23779,1,1,175,1357,1182
23780,0,0,90,0,-90
23781,1,0,89,0,-89
23782,0,0,7,0,-7
23783,0,0,32,0,-32
23784,0,0,2,0,-2
23785,0,0,36,0,-36
23786,0,0,60,0,-60
23787,1,1,716,1476,760
23788,0,0,81,0,-81
23789,1,0,33,0,-33
23790,0,0,7,0,-7
23791,1,0,21,0,-21
23792,1,1,1377,1561,184
23793,1,0,85,0,-85
23794,1,1,182,1332,1150
23795,0,0,73,0,-73
23796,1,0,4,0,-4
23797,0,0,11,0,-11
23798,1,1,1101,1643,542
23799,0,0,36,0,-36
23800,0,0,10,0,-10
23801,0,0,58,0,-58
23802,1,1,160,2026,1866
23803,1,1,705,2003,1298
23804,1,0,34,0,-34
23805,1,1,140,2371,2231
23806,0,0,14,0,-14
23807,1,1,282,1408,1126
23808,0,0,6,0,-6
23809,0,0,77,0,-77
23810,0,0,28,0,-28
23811,0,0,35,0,-35
23812,1,1,145,1213,1068
23813,1,1,9,1228,1219
23814,1,1,180,1230,1050
23815,1,1,578,1564,986
23816,1,0,67,0,-67
23817,1,0,170,0,-170
23818,0,0,3,0,-3
23819,1,1,68,1672,1604
23820,1,1,1253,1569,316
23821,1,0,44,0,-44
23822,1,1,558,1709,1151
23823,1,0,67,0,-67
23824,1,0,75,0,-75
23825,1,0,15,0,-15
23826,0,0,39,0,-39
23827,1,1,111,1350,1239
23828,0,0,15,0,-15
23829,1,0,33,0,-33
23830,0,0,40,0,-40
23831,1,0,20,0,-20
23832,0,0,39,0,-39
23833,0,0,16,0,-16
23834,0,0,50,0,-50
23835,1,0,4,0,-4
23836,1,0,41,0,-41
23837,0,0,10,0,-10
23838,1,1,728,1274,546
23839,0,0,52,0,-52
23840,1,1,112,1645,1533
23841,1,1,1438,1288,-150
23842,0,0,41,0,-41
23843,0,0,106,0,-106
23844,1,0,114,0,-114
23845,1,1,161,1260,1099
23846,1,0,70,0,-70
23847,0,0,111,0,-111
23848,1,0,90,0,-90
23849,1,1,1080,1266,186
23850,1,1,829,1351,522
23851,0,0,21,0,-21
23852,1,0,43,0,-43
23853,1,1,166,1390,1224
23854,0,0,58,0,-58
23855,1,1,375,2713,2338
23856,0,0,78,0,-78
23857,1,0,81,0,-81
23858,1,1,509,1359,850
23859,0,0,53,0,-53
23860,0,0,0,0,0
23861,0,0,37,0,-37
23862,1,1,250,1782,1532
23863,1,1,1095,1300,205
23864,0,0,34,0,-34
23865,1,1,853,1293,440
23866,0,0,0,0,0
23867,0,0,12,0,-12
23868,1,1,471,1203,732
23869,1,0,19,0,-19
23870,1,1,434,1243,809
23871,1,1,474,1274,800
23872,0,0,21,0,-21
23873,1,0,167,0,-167
23874,0,0,37,0,-37
23875,1,1,96,1542,1446
23876,1,0,24,0,-24
23877,0,0,26,0,-26
23878,1,0,94,0,-94
23879,0,0,260,0,-260
23880,1,0,41,0,-41
23881,0,0,66,0,-66
23882,1,0,4,0,-4
23883,0,0,13,0,-13
23884,1,1,118,1329,1211
23885,0,0,119,0,-119
23886,0,0,22,0,-22
23887,0,0,97,0,-97
23888,0,0,12,0,-12
23889,1,1,690,2244,1554
23890,0,0,11,0,-11
23891,1,0,62,0,-62
23892,1,0,2,0,-2
23893,1,0,199,0,-199
23894,1,0,129,0,-129
23895,0,0,85,0,-85
23896,0,0,53,0,-53
23897,0,0,8,0,-8
23898,1,0,59,0,-59
23899,0,0,16,0,-16
23900,1,0,1,0,-1
23901,1,1,514,1639,1125
23902,1,0,32,0,-32
23903,1,0,54,0,-54
23904,0,0,7,0,-7
23905,1,1,239,1807,1568
23906,0,0,20,0,-20
23907,0,0,14,0,-14
23908,1,1,641,1273,632
23909,1,1,35,1357,1322
23910,0,0,49,0,-49
23911,0,0,8,0,-8
23912,0,0,97,0,-97
23913,1,1,344,1254,910
23914,1,1,259,1372,1113
23915,0,0,0,0,0
23916,0,0,32,0,-32
23917,0,0,118,0,-118
23918,1,0,4,0,-4
23919,0,0,16,0,-16
23920,0,0,47,0,-47
23921,1,0,74,0,-74
23922,1,1,1043,1405,362
23923,1,1,844,1557,713
23924,1,0,10,0,-10
23925,1,1,775,1300,525
23926,1,1,929,1518,589
23927,1,0,76,0,-76
23928,1,0,21,0,-21
23929,1,1,382,1663,1281
23930,1,0,23,0,-23
23931,1,1,1381,5391,4010
23932,1,1,78,1282,1204
23933,1,1,99,2048,1949
23934,0,0,31,0,-31
23935,0,0,42,0,-42
23936,0,0,54,0,-54
23937,1,0,16,0,-16
23938,1,1,272,1391,1119
23939,1,1,404,1449,1045
23940,1,1,984,1359,375
23941,1,1,1693,2100,407
23942,1,1,490,1333,843
23943,1,0,23,0,-23
23944,0,0,114,0,-114
23945,0,0,25,0,-25
23946,1,0,40,0,-40
23947,1,0,69,0,-69
23948,0,0,271,0,-271
23949,0,0,21,0,-21
23950,1,1,461,1481,1020
23951,1,1,516,1567,1051
23952,1,0,21,0,-21
23953,0,0,33,0,-33
23954,0,0,24,0,-24
23955,1,1,339,1490,1151
23956,1,1,208,1686,1478
23957,0,0,51,0,-51
23958,1,1,1207,1743,536
23959,1,1,1824,1317,-507
23960,0,0,144,0,-144
23961,1,0,18,0,-18
23962,0,0,6,0,-6
23963,1,0,0,0,0
23964,1,0,17,0,-17
23965,0,0,49,0,-49
23966,0,0,126,0,-126
23967,1,1,254,2427,2173
23968,0,0,78,0,-78
23969,1,0,5,0,-5
23970,1,0,116,0,-116
23971,1,1,1935,1200,-735
23972,1,1,469,2209,1740
23973,1,1,254,1741,1487
23974,1,1,974,1572,598
23975,1,1,80,3052,2972
23976,1,0,109,0,-109
23977,1,1,128,1598,1470
23978,0,0,26,0,-26
23979,1,1,155,1552,1397
23980,1,1,333,1630,1297
23981,0,0,26,0,-26
23982,1,1,586,2278,1692
23983,1,0,127,0,-127
23984,1,0,13,0,-13
23985,0,0,55,0,-55
23986,1,0,10,0,-10
23987,0,0,35,0,-35
23988,0,0,121,0,-121
23989,1,1,1698,1252,-446
23990,0,0,24,0,-24
23991,1,0,61,0,-61
23992,1,0,23,0,-23
23993,0,0,44,0,-44
23994,1,0,93,0,-93
23995,1,0,104,0,-104
23996,0,0,47,0,-47
23997,0,0,103,0,-103
23998,0,0,159,0,-159
23999,0,0,40,0,-40
24000,0,0,70,0,-70
24001,0,0,106,0,-106
24002,1,0,26,0,-26
24003,1,0,22,0,-22
24004,1,0,8,0,-8
24005,0,0,34,0,-34
24006,1,1,1795,1449,-346
24007,0,0,26,0,-26
24008,1,1,628,1248,620
24009,0,0,50,0,-50
24010,1,1,415,1333,918
24011,1,1,1550,1534,-16
24012,0,0,19,0,-19
24013,1,0,7,0,-7
24014,0,0,4,0,-4
24015,1,1,140,1383,1243
24016,1,1,174,1555,1381
24017,1,0,9,0,-9
24018,0,0,10,0,-10
24019,0,0,57,0,-57
24020,1,0,34,0,-34
24021,1,0,32,0,-32
24022,1,1,133,1915,1782
24023,1,0,28,0,-28
24024,1,0,7,0,-7
24025,0,0,54,0,-54
24026,1,0,2,0,-2
24027,0,0,71,0,-71
24028,1,1,43,1523,1480
24029,1,1,767,1298,531
24030,0,0,42,0,-42
24031,0,0,2,0,-2
24032,0,0,60,0,-60
24033,0,0,125,0,-125
24034,1,1,140,1447,1307
24035,0,0,64,0,-64
24036,1,1,281,2403,2122
24037,0,0,28,0,-28
24038,0,0,16,0,-16
24039,0,0,33,0,-33
24040,1,1,623,1334,711
24041,1,1,281,1345,1064
24042,1,0,7,0,-7
24043,0,0,51,0,-51
24044,0,0,21,0,-21
24045,0,0,20,0,-20
24046,1,0,46,0,-46
24047,1,0,26,0,-26
24048,0,0,6,0,-6
24049,1,0,32,0,-32
24050,1,0,47,0,-47
24051,1,0,60,0,-60
24052,0,0,23,0,-23
24053,1,0,7,0,-7
24054,1,1,863,2184,1321
24055,1,0,111,0,-111
24056,0,0,317,0,-317
24057,0,0,59,0,-59
24058,0,0,79,0,-79
24059,1,1,166,1561,1395
24060,0,0,59,0,-59
24061,1,1,510,1560,1050
24062,1,1,236,3787,3551
24063,0,0,78,0,-78
24064,0,0,23,0,-23
24065,0,0,71,0,-71
24066,1,1,153,1436,1283
24067,0,0,8,0,-8
24068,1,1,137,1354,1217
24069,1,0,18,0,-18
24070,1,1,640,2408,1768
24071,0,0,46,0,-46
24072,1,1,934,1296,362
24073,0,0,33,0,-33
24074,0,0,51,0,-51
24075,0,0,53,0,-53
24076,0,0,42,0,-42
24077,1,0,3,0,-3
24078,1,1,271,1265,994
24079,1,0,88,0,-88
24080,1,0,59,0,-59
24081,0,0,8,0,-8
24082,0,0,47,0,-47
24083,0,0,4,0,-4
24084,1,1,1139,1453,314
24085,1,0,26,0,-26
24086,1,1,629,1206,577
24087,0,0,57,0,-57
24088,1,1,862,1665,803
24089,1,1,740,1281,541
24090,0,0,7,0,-7
24091,0,0,227,0,-227
24092,0,0,37,0,-37
24093,0,0,19,0,-19
24094,1,0,30,0,-30
24095,0,0,89,0,-89
24096,0,0,5,0,-5
24097,1,1,887,1212,325
24098,0,0,75,0,-75
24099,0,0,159,0,-159
24100,0,0,20,0,-20
24101,1,1,48,1347,1299
24102,0,0,28,0,-28
24103,0,0,99,0,-99
24104,1,1,1319,1704,385
24105,1,1,88,1263,1175
24106,1,1,233,2330,2097
24107,0,0,188,0,-188
24108,0,0,18,0,-18
24109,1,0,57,0,-57
24110,1,0,11,0,-11
24111,0,0,17,0,-17
24112,0,0,1,0,-1
24113,1,1,570,1377,807
24114,1,0,29,0,-29
24115,1,0,34,0,-34
24116,1,1,351,1791,1440
24117,0,0,6,0,-6
24118,1,0,149,0,-149
24119,1,0,19,0,-19
24120,0,0,53,0,-53
24121,0,0,59,0,-59
24122,0,0,78,0,-78
24123,1,0,7,0,-7
24124,1,1,141,2260,2119
24125,1,0,90,0,-90
24126,0,0,141,0,-141
24127,0,0,9,0,-9
24128,1,0,11,0,-11
24129,1,1,59,1499,1440
24130,1,0,10,0,-10
24131,0,0,3,0,-3
24132,1,0,37,0,-37
24133,1,0,25,0,-25
24134,1,1,614,1376,762
24135,1,0,57,0,-57
24136,1,1,294,1358,1064
24137,1,1,1033,1713,680
24138,1,0,30,0,-30
24139,0,0,20,0,-20
24140,1,1,610,1540,930
24141,0,0,7,0,-7
24142,0,0,54,0,-54
24143,1,0,79,0,-79
24144,1,0,201,0,-201
24145,0,0,61,0,-61
24146,0,0,99,0,-99
24147,1,0,33,0,-33
24148,0,0,41,0,-41
24149,1,0,125,0,-125
24150,1,1,420,1362,942
24151,0,0,103,0,-103
24152,1,0,3,0,-3
24153,0,0,51,0,-51
24154,1,0,33,0,-33
24155,0,0,26,0,-26
24156,1,1,105,2914,2809
24157,0,0,182,0,-182
24158,0,0,49,0,-49
24159,1,1,372,1691,1319
24160,1,0,52,0,-52
24161,1,0,2,0,-2
24162,1,1,179,1248,1069
24163,0,0,88,0,-88
24164,1,1,169,1319,1150
24165,1,0,30,0,-30
24166,1,0,64,0,-64
24167,0,0,8,0,-8
24168,0,0,66,0,-66
24169,1,1,362,1393,1031
24170,1,1,750,1375,625
24171,0,0,30,0,-30
24172,1,0,17,0,-17
24173,0,0,183,0,-183
24174,1,1,650,1327,677
24175,0,0,9,0,-9
24176,0,0,20,0,-20
24177,1,1,64,1789,1725
24178,1,0,6,0,-6
